JSESSIONID,"_cd","_indextime","_kv","_raw","_serial","_si","_sourcetype","_time",action,bytes,"category_id",clientip,cookie,"date_hour","date_mday","date_minute","date_month","date_second","date_wday","date_year","date_zone",eventtype,file,host,ident,index,itemId,"itemQuantity_EST_18","itemQuantity_EST_19","item_id",linecount,method,other,"product_id",punct,referer,"referer_domain","req_time",root,source,sourcetype,"splunk_server",status,timeendpos,timestartpos,uri,"uri_domain","uri_path","uri_query",user,useragent,version,"itemQuantity_EST_26","itemQuantity_EST_27","itemQuantity_EST_6","itemQuantity_EST_7","_subsecond"
SD8SL3FF2ADFF9,"13:746453",1347372455,1,"10.192.1.43 - - [09/Sep/2012:18:27:10] ""GET /flower_store/category.screen?category_id=GIFTS HTTP/1.1"" 200 10567 ""http://mystore.com/flower_store/cart.do?action=purchase&itemId=EST-7&JSESSIONID=SD8SL3FF2ADFF9"" ""Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10"" 3593 2106",11934,"ahost
main","access_combined",1347211860,purchase,10567,FLOWERS,"187.231.45.40",,18,9,31,september,0,sunday,2012,local,,"category.screen","ahost","-",main,"EST-1",,,,1,GET,"3677 2971",,"..._-_-_[//:::]_""_//.?=_/.""___""://..//.?=&=-&=""_""/","http://mystore.com/flower_store/cart.do?action=purchase&itemId=EST-1&JSESSIONID=SD8SL3FF2ADFF9","http://mystore.com","09/Sep/2012:18:31:00","flower_store","log/apache2/access_combined.log","access_combined","ahost",200,39,19,"/flower_store/category.screen?category_id=FLOWERS",,"/flower_store/category.screen","category_id=FLOWERS","-","Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10","HTTP/1.1",,,,,
SD8SL3FF2ADFF9,"13:397723",1347372404,1,"187.231.45.40 - - [09/Sep/2012:18:31:00] ""GET /flower_store/category.screen?category_id=FLOWERS HTTP/1.1"" 200 10567 ""http://mystore.com/flower_store/cart.do?action=purchase&itemId=EST-1&JSESSIONID=SD8SL3FF2ADFF9"" ""Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10"" 3677 2971",11911,"ahost
main","access_combined",1347211980,purchase,10567,PLANTS,"10.2.91.51",,18,9,33,september,0,sunday,2012,local,,"category.screen","ahost","-",main,"EST-1",,,,1,GET,"3208 4572",,"..._-_-_[//:::]_""_//.?=_/.""___""://..//.?=&=-&=""_""/","http://mystore.com/flower_store/cart.do?action=purchase&itemId=EST-1&JSESSIONID=SD8SL3FF2ADFF9","http://mystore.com","09/Sep/2012:18:33:00","flower_store","log/apache2/access_combined.log","access_combined","ahost",200,36,16,"/flower_store/category.screen?category_id=PLANTS",,"/flower_store/category.screen","category_id=PLANTS","-","Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10","HTTP/1.1",,,,,
SD8SL3FF2ADFF9,"13:397823",1347372404,1,"10.2.91.51 - - [09/Sep/2012:18:33:00] ""GET /flower_store/category.screen?category_id=PLANTS HTTP/1.1"" 200 10567 ""http://mystore.com/flower_store/cart.do?action=purchase&itemId=EST-1&JSESSIONID=SD8SL3FF2ADFF9"" ""Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10"" 3208 4572",11896,"ahost
main","access_combined",1347212024,,5024,,"10.192.1.39",,18,9,33,september,44,sunday,2012,local,,"cat3.gif","ahost","-",main,,,,"EST-12",1,GET,"3656 3667",,"..._-_-_[//:::]_""_///._/.""___""://..//.?=-&=""_""/._(","http://mystore.com/flower_store/item.screen?item_id=EST-12&JSESSIONID=SD8SL3FF2ADFF9","http://mystore.com","09/Sep/2012:18:33:44","flower_store","log/apache3/access_combined.log","access_combined","ahost",200,37,17,"/flower_store/images/cat3.gif",,"/flower_store/images/cat3.gif",,"-","Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10","HTTP/1.1",,,,,
SD8SL3FF2ADFF9,"13:746593",1347372455,1,"10.192.1.39 - - [09/Sep/2012:18:33:44] ""GET /flower_store/images/cat3.gif HTTP/1.1"" 200 5024 ""http://mystore.com/flower_store/item.screen?item_id=EST-12&JSESSIONID=SD8SL3FF2ADFF9"" ""Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10"" 3656 3667",11892,"ahost
main","access_combined",1347212329,purchase,10567,FLOWERS,"187.231.45.44",,18,9,38,september,49,sunday,2012,local,,"category.screen","ahost","-",main,"EST-14",,,,1,GET,"3087 2318",,"..._-_-_[//:::]_""_//.?=_/.""___""://..//.?=&=-&=""_""/","http://mystore.com/flower_store/cart.do?action=purchase&itemId=EST-14&JSESSIONID=SD8SL3FF2ADFF9","http://mystore.com","09/Sep/2012:18:38:49","flower_store","log/apache2/access_combined.log","access_combined","ahost",200,39,19,"/flower_store/category.screen?category_id=FLOWERS",,"/flower_store/category.screen","category_id=FLOWERS","-","Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10","HTTP/1.1",,,,,
SD8SL3FF2ADFF9,"13:397973",1347372404,1,"187.231.45.44 - - [09/Sep/2012:18:38:49] ""GET /flower_store/category.screen?category_id=FLOWERS HTTP/1.1"" 200 10567 ""http://mystore.com/flower_store/cart.do?action=purchase&itemId=EST-14&JSESSIONID=SD8SL3FF2ADFF9"" ""Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10"" 3087 2318",11863,"ahost
main","access_combined",1347212391,,10901,FLOWERS,"233.77.49.30",,18,9,39,september,51,sunday,2012,local,,"product.screen","ahost","-",main,,,,,1,GET,"2432 175","RP-SN-01","..._-_-_[//:::]_""_//.?=--_/.""___""://..//.?=&=""_""/.","http://mystore.com/flower_store/category.screen?category_id=FLOWERS&JSESSIONID=SD8SL3FF2ADFF9","http://mystore.com","09/Sep/2012:18:39:51","flower_store","log/apache1/access_combined.log","access_combined","ahost",200,38,18,"/flower_store/product.screen?product_id=RP-SN-01",,"/flower_store/product.screen","product_id=RP-SN-01","-","Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10","HTTP/1.1",,,,,
SD8SL3FF2ADFF9,"13:92223",1347372345,1,"233.77.49.30 - - [09/Sep/2012:18:39:51] ""GET /flower_store/product.screen?product_id=RP-SN-01 HTTP/1.1"" 200 10901 ""http://mystore.com/flower_store/category.screen?category_id=FLOWERS&JSESSIONID=SD8SL3FF2ADFF9"" ""Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10"" 2432 175",11857,"ahost
main","access_combined",1347212520,purchase,10567,BALLOONS,"192.0.1.32",,18,9,42,september,0,sunday,2012,local,,"category.screen","ahost","-",main,"EST-14",,,,1,GET,"1680 115",,"..._-_-_[//:::]_""_//.?=_/.""___""://..//.?=&=-&=""_""/","http://mystore.com/flower_store/cart.do?action=purchase&itemId=EST-14&JSESSIONID=SD8SL3FF2ADFF9","http://mystore.com","09/Sep/2012:18:42:00","flower_store","log/apache2/access_combined.log","access_combined","ahost",200,36,16,"/flower_store/category.screen?category_id=BALLOONS",,"/flower_store/category.screen","category_id=BALLOONS","-","Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10","HTTP/1.1",,,,,
SD8SL3FF2ADFF9,"13:398063",1347372404,1,"192.0.1.32 - - [09/Sep/2012:18:42:00] ""GET /flower_store/category.screen?category_id=BALLOONS HTTP/1.1"" 200 10567 ""http://mystore.com/flower_store/cart.do?action=purchase&itemId=EST-14&JSESSIONID=SD8SL3FF2ADFF9"" ""Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10"" 1680 115",11842,"ahost
main","access_combined",1347212591,purchase,10567,FLOWERS,"10.32.1.44",,18,9,43,september,11,sunday,2012,local,,"category.screen","ahost","-",main,"EST-21",,,,1,GET,"1101 190",,"..._-_-_[//:::]_""_//.?=_/.""___""://..//.?=&=-&=""_""/","http://mystore.com/flower_store/cart.do?action=purchase&itemId=EST-21&JSESSIONID=SD8SL3FF2ADFF9","http://mystore.com","09/Sep/2012:18:43:11","flower_store","log/apache2/access_combined.log","access_combined","ahost",200,36,16,"/flower_store/category.screen?category_id=FLOWERS",,"/flower_store/category.screen","category_id=FLOWERS","-","Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10","HTTP/1.1",,,,,
SD8SL3FF2ADFF9,"13:398113",1347372404,1,"10.32.1.44 - - [09/Sep/2012:18:43:11] ""GET /flower_store/category.screen?category_id=FLOWERS HTTP/1.1"" 200 10567 ""http://mystore.com/flower_store/cart.do?action=purchase&itemId=EST-21&JSESSIONID=SD8SL3FF2ADFF9"" ""Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10"" 1101 190",11835,"ahost
main","access_combined",1347212793,purchase,10567,FLOWERS,"192.168.11.43",,18,9,46,september,33,sunday,2012,local,,"category.screen","ahost","-",main,"EST-17",,,,1,GET,"507 1878",,"..._-_-_[//:::]_""_//.?=_/.""___""://..//.?=&=-&=""_""/","http://mystore.com/flower_store/cart.do?action=purchase&itemId=EST-17&JSESSIONID=SD8SL3FF2ADFF9","http://mystore.com","09/Sep/2012:18:46:33","flower_store","log/apache2/access_combined.log","access_combined","ahost",200,39,19,"/flower_store/category.screen?category_id=FLOWERS",,"/flower_store/category.screen","category_id=FLOWERS","-","Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10","HTTP/1.1",,,,,
SD8SL3FF2ADFF9,"13:398163",1347372404,1,"192.168.11.43 - - [09/Sep/2012:18:46:33] ""GET /flower_store/category.screen?category_id=FLOWERS HTTP/1.1"" 200 10567 ""http://mystore.com/flower_store/cart.do?action=purchase&itemId=EST-17&JSESSIONID=SD8SL3FF2ADFF9"" ""Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10"" 507 1878",11820,"ahost
main","access_combined",1347213300,purchase,10567,GIFTS,"192.168.11.49",,18,9,55,september,0,sunday,2012,local,,"category.screen","ahost","-",main,"EST-14",,,,1,GET,"4510 1944",,"..._-_-_[//:::]_""_//.?=_/.""___""://..//.?=&=-&=""_""/","http://mystore.com/flower_store/cart.do?action=purchase&itemId=EST-14&JSESSIONID=SD8SL3FF2ADFF9","http://mystore.com","09/Sep/2012:18:55:00","flower_store","log/apache3/access_combined.log","access_combined","ahost",200,39,19,"/flower_store/category.screen?category_id=GIFTS",,"/flower_store/category.screen","category_id=GIFTS","-","Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10","HTTP/1.1",,,,,
SD8SL3FF2ADFF9,"13:747343",1347372455,1,"192.168.11.49 - - [09/Sep/2012:18:55:00] ""GET /flower_store/category.screen?category_id=GIFTS HTTP/1.1"" 200 10567 ""http://mystore.com/flower_store/cart.do?action=purchase&itemId=EST-14&JSESSIONID=SD8SL3FF2ADFF9"" ""Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10"" 4510 1944",11771,"ahost
main","access_combined",1347213349,,10152,,"233.77.49.31",,18,9,55,september,49,sunday,2012,local,,"item.screen","ahost","-",main,,,,"EST-15",1,GET,"4140 1488","FI-SW-01","..._-_-_[//:::]_""_//.?=-_/.""___""://..//.?=--&=""_""/","http://mystore.com/flower_store/product.screen?product_id=FI-SW-01&JSESSIONID=SD8SL3FF2ADFF9","http://mystore.com","09/Sep/2012:18:55:49","flower_store","log/apache1/access_combined.log","access_combined","ahost",200,38,18,"/flower_store/item.screen?item_id=EST-15",,"/flower_store/item.screen","item_id=EST-15","-","Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10","HTTP/1.1",,,,,
SD8SL3FF2ADFF9,"13:92373",1347372345,1,"233.77.49.31 - - [09/Sep/2012:18:55:49] ""GET /flower_store/item.screen?item_id=EST-15 HTTP/1.1"" 200 10152 ""http://mystore.com/flower_store/product.screen?product_id=FI-SW-01&JSESSIONID=SD8SL3FF2ADFF9"" ""Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10"" 4140 1488",11770,"ahost
main","access_combined",1347213398,purchase,10567,GIFTS,"192.168.11.54",,18,9,56,september,38,sunday,2012,local,,"category.screen","ahost","-",main,"EST-11",,,,1,GET,"715 2136",,"..._-_-_[//:::]_""_//.?=_/.""___""://..//.?=&=-&=""_""/","http://mystore.com/flower_store/cart.do?action=purchase&itemId=EST-11&JSESSIONID=SD8SL3FF2ADFF9","http://mystore.com","09/Sep/2012:18:56:38","flower_store","log/apache2/access_combined.log","access_combined","ahost",200,39,19,"/flower_store/category.screen?category_id=GIFTS",,"/flower_store/category.screen","category_id=GIFTS","-","Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10","HTTP/1.1",,,,,
SD8SL3FF2ADFF9,"13:398453",1347372404,1,"192.168.11.54 - - [09/Sep/2012:18:56:38] ""GET /flower_store/category.screen?category_id=GIFTS HTTP/1.1"" 200 10567 ""http://mystore.com/flower_store/cart.do?action=purchase&itemId=EST-11&JSESSIONID=SD8SL3FF2ADFF9"" ""Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10"" 715 2136",11766,"ahost
main","access_combined",1347213416,,10158,,"10.32.1.36",,18,9,56,september,56,sunday,2012,local,,"item.screen","ahost","-",main,,,,"EST-17",1,GET,"151 1256","K9-BD-01","..._-_-_[//:::]_""_//.?=-_/.""___""://..//.?=--&=""_""/","http://mystore.com/flower_store/product.screen?product_id=K9-BD-01&JSESSIONID=SD8SL3FF2ADFF9","http://mystore.com","09/Sep/2012:18:56:56","flower_store","log/apache3/access_combined.log","access_combined","ahost",200,36,16,"/flower_store/item.screen?item_id=EST-17",,"/flower_store/item.screen","item_id=EST-17","-","Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10","HTTP/1.1",,,,,
SD8SL3FF2ADFF9,"13:747393",1347372455,1,"10.32.1.36 - - [09/Sep/2012:18:56:56] ""GET /flower_store/item.screen?item_id=EST-17 HTTP/1.1"" 200 10158 ""http://mystore.com/flower_store/product.screen?product_id=K9-BD-01&JSESSIONID=SD8SL3FF2ADFF9"" ""Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10"" 151 1256",11763,"ahost
main","access_combined",1347213480,purchase,10567,GIFTS,"10.2.91.41",,18,9,58,september,0,sunday,2012,local,,"category.screen","ahost","-",main,"EST-15",,,,1,GET,"3169 4853",,"..._-_-_[//:::]_""_//.?=_/.""___""://..//.?=&=-&=""_""/","http://mystore.com/flower_store/cart.do?action=purchase&itemId=EST-15&JSESSIONID=SD8SL3FF2ADFF9","http://mystore.com","09/Sep/2012:18:58:00","flower_store","log/apache3/access_combined.log","access_combined","ahost",200,36,16,"/flower_store/category.screen?category_id=GIFTS",,"/flower_store/category.screen","category_id=GIFTS","-","Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10","HTTP/1.1",,,,,
SD8SL3FF2ADFF9,"13:747453",1347372455,1,"10.2.91.41 - - [09/Sep/2012:18:58:00] ""GET /flower_store/category.screen?category_id=GIFTS HTTP/1.1"" 200 10567 ""http://mystore.com/flower_store/cart.do?action=purchase&itemId=EST-15&JSESSIONID=SD8SL3FF2ADFF9"" ""Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10"" 3169 4853",11755,"ahost
main","access_combined",1347213536,,10670,FLOWERS,"10.192.1.49",,18,9,58,september,56,sunday,2012,local,,"category.screen","ahost","-",main,,,,,1,GET,"943 1232",,"..._-_-_[//:::]_""_//.?=_/.""___""://..//.&=""_""/._(;_","http://mystore.com/flower_store/main.screen&JSESSIONID=SD8SL3FF2ADFF9","http://mystore.com","09/Sep/2012:18:58:56","flower_store","log/apache3/access_combined.log","access_combined","ahost",200,37,17,"/flower_store/category.screen?category_id=FLOWERS",,"/flower_store/category.screen","category_id=FLOWERS","-","Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10","HTTP/1.1",,,,,
SD8SL3FF2ADFF9,"13:747503",1347372455,1,"10.192.1.49 - - [09/Sep/2012:18:58:56] ""GET /flower_store/category.screen?category_id=FLOWERS HTTP/1.1"" 200 10670 ""http://mystore.com/flower_store/main.screen&JSESSIONID=SD8SL3FF2ADFF9"" ""Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10"" 943 1232",11749,"ahost
main","access_combined",1347213691,purchase,10567,FLOWERS,"233.77.49.40",,19,9,1,september,31,sunday,2012,local,,"category.screen","ahost","-",main,"EST-20",,,,1,GET,"82 129",,"..._-_-_[//:::]_""_//.?=_/.""___""://..//.?=&=-&=""_""/","http://mystore.com/flower_store/cart.do?action=purchase&itemId=EST-20&JSESSIONID=SD8SL3FF2ADFF9","http://mystore.com","09/Sep/2012:19:01:31","flower_store","log/apache3/access_combined.log","access_combined","ahost",200,38,18,"/flower_store/category.screen?category_id=FLOWERS",,"/flower_store/category.screen","category_id=FLOWERS","-","Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10","HTTP/1.1",,,,,
SD8SL3FF2ADFF9,"13:747553",1347372455,1,"233.77.49.40 - - [09/Sep/2012:19:01:31] ""GET /flower_store/category.screen?category_id=FLOWERS HTTP/1.1"" 200 10567 ""http://mystore.com/flower_store/cart.do?action=purchase&itemId=EST-20&JSESSIONID=SD8SL3FF2ADFF9"" ""Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10"" 82 129",11730,"ahost
main","access_combined",1347213748,,9662,,"192.0.1.55",,19,9,2,september,28,sunday,2012,local,,"signoff.do","ahost","-",main,,,,,1,GET,"4568 1855",,"..._-_-_[//:::]_""_//._/.""___""://..//.&=""_""/._(;_;_","http://mystore.com/flower_store/order.do&JSESSIONID=SD8SL3FF2ADFF9","http://mystore.com","09/Sep/2012:19:02:28","flower_store","log/apache1/access_combined.log","access_combined","ahost",200,36,16,"/flower_store/signoff.do",,"/flower_store/signoff.do",,"-","Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10","HTTP/1.1",,,,,
SD8SL3FF2ADFF9,"13:92433",1347372345,1,"192.0.1.55 - - [09/Sep/2012:19:02:28] ""GET /flower_store/signoff.do HTTP/1.1"" 200 9662 ""http://mystore.com/flower_store/order.do&JSESSIONID=SD8SL3FF2ADFF9"" ""Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10"" 4568 1855",11727,"ahost
main","access_combined",1347214080,purchase,10567,PLANTS,"192.1.2.41",,19,9,8,september,0,sunday,2012,local,,"category.screen","ahost","-",main,"EST-15",,,,1,GET,"4802 1456",,"..._-_-_[//:::]_""_//.?=_/.""___""://..//.?=&=-&=""_""/","http://mystore.com/flower_store/cart.do?action=purchase&itemId=EST-15&JSESSIONID=SD8SL3FF2ADFF9","http://mystore.com","09/Sep/2012:19:08:00","flower_store","log/apache3/access_combined.log","access_combined","ahost",200,36,16,"/flower_store/category.screen?category_id=PLANTS",,"/flower_store/category.screen","category_id=PLANTS","-","Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10","HTTP/1.1",,,,,
SD8SL3FF2ADFF9,"13:747763",1347372455,1,"192.1.2.41 - - [09/Sep/2012:19:08:00] ""GET /flower_store/category.screen?category_id=PLANTS HTTP/1.1"" 200 10567 ""http://mystore.com/flower_store/cart.do?action=purchase&itemId=EST-15&JSESSIONID=SD8SL3FF2ADFF9"" ""Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10"" 4802 1456",11688,"ahost
main","access_combined",1347214193,purchase,10567,FLOWERS,"189.222.1.48",,19,9,9,september,53,sunday,2012,local,,"category.screen","ahost","-",main,"EST-7",,,,1,GET,"3068 3561",,"..._-_-_[//:::]_""_//.?=_/.""___""://..//.?=&=-&=""_""/","http://mystore.com/flower_store/cart.do?action=purchase&itemId=EST-7&JSESSIONID=SD4SL8FF9ADFF9","http://mystore.com","09/Sep/2012:19:09:53","flower_store","log/apache2/access_combined.log","access_combined","ahost",200,38,18,"/flower_store/category.screen?category_id=FLOWERS",,"/flower_store/category.screen","category_id=FLOWERS","-","Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10","HTTP/1.1",,,,,
SD4SL8FF9ADFF9,"13:398913",1347372404,1,"189.222.1.48 - - [09/Sep/2012:19:09:53] ""GET /flower_store/category.screen?category_id=FLOWERS HTTP/1.1"" 200 10567 ""http://mystore.com/flower_store/cart.do?action=purchase&itemId=EST-7&JSESSIONID=SD4SL8FF9ADFF9"" ""Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10"" 3068 3561",11679,"ahost
main","access_combined",1347214233,,14392,,"178.19.3.31",,19,9,10,september,33,sunday,2012,local,,"order.do","ahost","-",main,,,,,1,POST,"2278 3360",,"..._-_-_[//:::]_""_//._/.""___""://..//.&=""_""/._(;_;_","http://mystore.com/flower_store/enter_order_information.screen&JSESSIONID=SD4SL8FF9ADFF9","http://mystore.com","09/Sep/2012:19:10:33","flower_store","log/apache1/access_combined.log","access_combined","ahost",200,37,17,"/flower_store/order.do",,"/flower_store/order.do",,"-","Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10","HTTP/1.1",,,,,
SD4SL8FF9ADFF9,"13:92553",1347372345,1,"178.19.3.31 - - [09/Sep/2012:19:10:33] ""POST /flower_store/order.do HTTP/1.1"" 200 14392 ""http://mystore.com/flower_store/enter_order_information.screen&JSESSIONID=SD4SL8FF9ADFF9"" ""Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10"" 2278 3360",11674,"ahost
main","access_combined",1347214294,purchase,10567,FLOWERS,"187.231.45.32",,19,9,11,september,34,sunday,2012,local,,"category.screen","ahost","-",main,"EST-11",,,,1,GET,"2378 2167",,"..._-_-_[//:::]_""_//.?=_/.""___""://..//.?=&=-&=""_""/","http://mystore.com/flower_store/cart.do?action=purchase&itemId=EST-11&JSESSIONID=SD4SL8FF9ADFF9","http://mystore.com","09/Sep/2012:19:11:34","flower_store","log/apache3/access_combined.log","access_combined","ahost",200,39,19,"/flower_store/category.screen?category_id=FLOWERS",,"/flower_store/category.screen","category_id=FLOWERS","-","Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10","HTTP/1.1",,,,,
SD4SL8FF9ADFF9,"13:747903",1347372455,1,"187.231.45.32 - - [09/Sep/2012:19:11:34] ""GET /flower_store/category.screen?category_id=FLOWERS HTTP/1.1"" 200 10567 ""http://mystore.com/flower_store/cart.do?action=purchase&itemId=EST-11&JSESSIONID=SD4SL8FF9ADFF9"" ""Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10"" 2378 2167",11663,"ahost
main","access_combined",1347214386,purchase,10567,PLANTS,"10.32.1.35",,19,9,13,september,6,sunday,2012,local,,"category.screen","ahost","-",main,"EST-20",,,,1,GET,"4345 2199",,"..._-_-_[//:::]_""_//.?=_/.""___""://..//.?=&=-&=""_""/","http://mystore.com/flower_store/cart.do?action=purchase&itemId=EST-20&JSESSIONID=SD4SL8FF9ADFF9","http://mystore.com","09/Sep/2012:19:13:06","flower_store","log/apache2/access_combined.log","access_combined","ahost",200,36,16,"/flower_store/category.screen?category_id=PLANTS",,"/flower_store/category.screen","category_id=PLANTS","-","Mozilla/5.0 (X11; U; Linux; en-US; rv:1.8.0.10) Gecko/20070223 CentOS/1.5.0.10-0.1.el4.centos Firefox/1.5.0.10","HTTP/1.1",,,,,
