_time,height
1397459669,101
1397460569,94
1397461469,91
1397462369,98
1397463269,100
1397464169,103
1397465069,99
1397465969,98
1397466869,102
1397467769,103
1397468669,90
1397469569,102
1397470469,101
1397471369,103
1397472269,102
1397473169,93
1397474069,100
1397474969,96
1397475869,94
1397476769,98
1397477669,102
1397478569,103
1397479469,98
1397480369,94
1397481269,95
1397482169,99
1397483069,98
1397483969,93
1397484869,101
1397485769,100
1397486669,98
1397487569,90
1397488469,94
1397489369,96
1397490269,98
1397491169,97
1397492069,95
1397492969,97
1397493869,95
1397494769,101
1397495669,100
1397496569,98
1397497469,102
1397498369,94
1397499269,97
1397500169,101
1397501069,98
1397501969,97
1397502869,93
1397503769,93
1397504669,95
1397505569,93
1397506469,94
1397507369,100
1397508269,103
1397509169,95
1397510069,91
1397510969,103
1397511869,95
1397512769,103
1397513669,101
1397514569,94
1397515469,95
1397516369,99
1397517269,102
1397518169,101
1397519069,100
1397519969,103
1397520869,103
1397521769,90
1397522669,91
1397523569,93
1397524469,93
1397525369,92
1397526269,90
1397527169,92
1397528069,97
1397528969,91
1397529869,99
1397530769,100
1397531669,98
1397532569,93
1397533469,97
1397534369,101
1397535269,102
1397536169,94
1397537069,91
1397537969,102
1397538869,95
1397539769,94
1397540669,94
1397541569,103
1397542469,96
1397543369,100
1397544269,101
1397545169,103
1397546069,90
1397546969,102
1397547869,90
1397548769,91
1397549669,103
1397550569,99
1397551469,98
1397552369,100
1397553269,100
1397554169,98
1397555069,93
1397555969,101
1397556869,95
1397557769,97
1397558669,100
1397559569,91
1397560469,101
1397561369,94
1397562269,93
1397563169,97
1397564069,101
1397564969,102
1397565869,99
1397566769,100
1397567669,99
1397568569,96
1397569469,97
1397570369,93
1397571269,98
1397572169,93
1397573069,100
1397573969,97
1397574869,99
1397575769,99
1397576669,100
1397577569,92
1397578469,103
1397579369,97
1397580269,96
1397581169,103
1397582069,102
1397582969,102
1397583869,101
1397584769,99
1397585669,94
1397586569,92
1397587469,91
1397588369,93
1397589269,95
1397590169,91
1397591069,97
1397591969,90
1397592869,98
1397593769,91
1397594669,94
1397595569,98
1397596469,96
1397597369,91
1397598269,92
1397599169,101
1397600069,95
1397600969,97
1397601869,94
1397602769,99
1397603669,97
1397604569,92
1397605469,101
1397606369,90
1397607269,90
1397608169,95
1397609069,95
1397609969,103
1397610869,92
1397611769,94
1397612669,93
1397613569,96
1397614469,100
1397615369,94
1397616269,91
1397617169,91
1397618069,94
1397618969,99
1397619869,95
1397620769,96
1397621669,97
1397622569,101
1397623469,95
1397624369,101
1397625269,101
1397626169,95
1397627069,91
1397627969,96
1397628869,97
1397629769,99
1397630669,95
1397631569,95
1397632469,92
1397633369,96
1397634269,99
1397635169,100
1397636069,98
1397636969,100
1397637869,98
1397638769,94
1397639669,92
1397640569,92
1397641469,95
1397642369,90
1397643269,98
1397644169,99
1397645069,99
1397645969,94
1397646869,95
1397647769,96
1397648669,94
1397649569,102
1397650469,100
1397651369,101
1397652269,92
1397653169,101
1397654069,90
1397654969,102
1397655869,102
1397656769,102
1397657669,96
1397658569,99
1397659469,103
1397660369,97
1397661269,102
1397662169,91
1397663069,97
1397663969,102
1397664869,98
1397665769,101
1397666669,101
1397667569,99
1397668469,94
1397669369,94
1397670269,94
1397671169,90
1397672069,98
1397672969,92
1397673869,94
1397674769,92
1397675669,100
1397676569,90
1397677469,91
1397678369,91
1397679269,93
1397680169,92
1397681069,98
1397681969,90
1397682869,92
1397683769,90
1397684669,97
1397685569,90
1397686469,91
1397687369,103
1397688269,94
1397689169,95
1397690069,94
1397690969,91
1397691869,93
1397692769,94
1397693669,93
1397694569,94
1397695469,96
1397696369,90
1397697269,95
1397698169,91
1397699069,96
1397699969,94
1397700869,98
1397701769,95
1397702669,92
1397703569,100
1397704469,103
1397705369,98
1397706269,97
1397707169,93
1397708069,98
1397708969,90
1397709869,92
1397710769,92
1397711669,94
1397712569,95
1397713469,100
1397714369,101
1397715269,93
1397716169,99
1397717069,92
1397717969,94
1397718869,94
1397719769,98
1397720669,90
1397721569,101
1397722469,101
1397723369,92
1397724269,99
1397725169,100
1397726069,99
1397726969,97
1397727869,103
1397728769,92
1397729669,95
1397730569,94
1397731469,98
1397732369,103
1397733269,103
1397734169,102
1397735069,101
1397735969,103
1397736869,101
1397737769,94
1397738669,97
1397739569,90
1397740469,101
1397741369,101
1397742269,103
1397743169,100
1397744069,100
1397744969,93
1397745869,94
1397746769,99
1397747669,101
1397748569,95
1397749469,97
1397750369,100
1397751269,94
1397752169,101
1397753069,103
1397753969,100
1397754869,97
1397755769,99
1397756669,95
1397757569,93
1397758469,91
1397759369,91
1397760269,99
1397761169,101
1397762069,92
1397762969,101
1397763869,95
1397764769,103
1397765669,94
1397766569,98
1397767469,100
1397768369,96
1397769269,99
1397770169,95
1397771069,100
1397771969,92
1397772869,95
1397773769,98
1397774669,98
1397775569,98
1397776469,94
1397777369,97
1397778269,90
1397779169,101
1397780069,94
1397780969,100
1397781869,91
1397782769,103
1397783669,100
1397784569,102
1397785469,98
1397786369,91
1397787269,90
1397788169,101
1397789069,93
1397789969,103
1397790869,92
1397791769,98
1397792669,99
1397793569,96
1397794469,98
1397795369,95
1397796269,100
1397797169,101
1397798069,90
1397798969,99
1397799869,103
1397800769,98
1397801669,93
1397802569,95
1397803469,100
1397804369,91
1397805269,98
1397806169,93
1397807069,103
1397807969,96
1397808869,95
1397809769,91
1397810669,92
1397811569,103
1397812469,91
1397813369,97
1397814269,99
1397815169,91
1397816069,91
1397816969,103
1397817869,99
1397818769,100
1397819669,95
1397820569,94
1397821469,94
1397822369,103
1397823269,94
1397824169,91
1397825069,101
1397825969,103
1397826869,90
1397827769,90
1397828669,102
1397829569,95
1397830469,102
1397831369,103
1397832269,101
1397833169,98
1397834069,100
1397834969,98
1397835869,91
1397836769,90
1397837669,99
1397838569,90
1397839469,97
1397840369,94
1397841269,96
1397842169,95
1397843069,101
1397843969,98
1397844869,91
1397845769,103
1397846669,98
1397847569,99
1397848469,98
1397849369,101
1397850269,91
1397851169,102
1397852069,102
1397852969,94
1397853869,99
1397854769,91
1397855669,102
1397856569,96
1397857469,98
1397858369,101
1397859269,92
1397860169,92
1397861069,91
1397861969,102
1397862869,101
1397863769,95
1397864669,90
1397865569,101
1397866469,92
1397867369,102
1397868269,100
1397869169,91
1397870069,94
1397870969,93
1397871869,90
1397872769,100
1397873669,96
1397874569,92
1397875469,93
1397876369,102
1397877269,103
1397878169,91
1397879069,97
1397879969,90
1397880869,101
1397881769,92
1397882669,102
1397883569,102
1397884469,102
1397885369,100
1397886269,93
1397887169,97
1397888069,100
1397888969,91
1397889869,98
1397890769,91
1397891669,90
1397892569,100
1397893469,102
1397894369,99
1397895269,90
1397896169,90
1397897069,97
1397897969,97
1397898869,102
1397899769,90
1397900669,98
1397901569,102
1397902469,93
1397903369,98
1397904269,103
1397905169,97
1397906069,101
1397906969,102
1397907869,102
1397908769,95
1397909669,95
1397910569,94
1397911469,102
1397912369,91
1397913269,90
1397914169,100
1397915069,97
1397915969,92
1397916869,103
1397917769,96
1397918669,100
1397919569,91
1397920469,95
1397921369,97
1397922269,98
1397923169,101
1397924069,99
1397924969,97
1397925869,93
1397926769,99
1397927669,100
1397928569,98
1397929469,92
1397930369,98
1397931269,96
1397932169,100
1397933069,102
1397933969,98
1397934869,98
1397935769,103
1397936669,103
1397937569,94
1397938469,91
1397939369,96
1397940269,96
1397941169,101
1397942069,94
1397942969,102
1397943869,97
1397944769,99
1397945669,91
1397946569,103
1397947469,94
1397948369,100
1397949269,99
1397950169,100
1397951069,103
1397951969,95
1397952869,92
1397953769,92
1397954669,90
1397955569,99
1397956469,94
1397957369,95
1397958269,100
1397959169,90
1397960069,99
1397960969,93
1397961869,95
1397962769,101
1397963669,97
1397964569,102
1397965469,90
1397966369,92
1397967269,97
1397968169,99
1397969069,102
1397969969,94
1397970869,101
1397971769,101
1397972669,93
1397973569,96
1397974469,100
1397975369,102
1397976269,102
1397977169,95
1397978069,100
1397978969,100
1397979869,94
1397980769,90
1397981669,102
1397982569,95
1397983469,92
1397984369,94
1397985269,100
1397986169,103
1397987069,99
1397987969,99
1397988869,90
1397989769,96
1397990669,96
1397991569,98
1397992469,92
1397993369,94
1397994269,93
1397995169,93
1397996069,98
1397996969,92
1397997869,97
1397998769,90
1397999669,93
1398000569,94
1398001469,93
1398002369,93
1398003269,95
1398004169,100
1398005069,91
1398005969,102
1398006869,98
1398007769,101
1398008669,98
1398009569,95
1398010469,100
1398011369,92
1398012269,103
1398013169,95
1398014069,91
1398014969,98
1398015869,103
1398016769,90
1398017669,94
1398018569,101
1398019469,95
1398020369,99
1398021269,93
1398022169,103
1398023069,90
1398023969,95
1398024869,95
1398025769,101
1398026669,91
1398027569,97
1398028469,93
1398029369,92
1398030269,100
1398031169,101
1398032069,93
1398032969,100
1398033869,92
1398034769,97
1398035669,94
1398036569,102
1398037469,93
1398038369,101
1398039269,96
1398040169,91
1398041069,93
1398041969,91
1398042869,93
1398043769,103
1398044669,97
1398045569,100
1398046469,100
1398047369,91
1398048269,90
1398049169,103
1398050069,99
1398050969,96
1398051869,91
1398052769,102
1398053669,95
1398054569,100
1398055469,91
1398056369,99
1398057269,93
1398058169,103
1398059069,102
1398059969,101
1398060869,103
1398061769,92
1398062669,98
1398063569,91
1398064469,101
1398065369,102
1398066269,92
1398067169,91
1398068069,103
1398068969,103
1398069869,91
1398070769,96
1398071669,100
1398072569,103
1398073469,98
1398074369,93
1398075269,97
1398076169,90
1398077069,92
1398077969,100
1398078869,103
1398079769,99
1398080669,90
1398081569,99
1398082469,98
1398083369,98
1398084269,95
1398085169,103
1398086069,90
1398086969,100
1398087869,100
1398088769,93
1398089669,97
1398090569,99
1398091469,102
1398092369,97
1398093269,100
1398094169,101
1398095069,98
1398095969,95
1398096869,100
1398097769,94
1398098669,99
1398099569,98
1398100469,96
1398101369,95
1398102269,94
1398103169,93
1398104069,90
1398104969,94
1398105869,102
1398106769,96
1398107669,92
1398108569,93
1398109469,101
1398110369,94
1398111269,92
1398112169,102
1398113069,95
1398113969,92
1398114869,97
1398115769,95
1398116669,102
1398117569,91
1398118469,92
1398119369,103
1398120269,100
1398121169,102
1398122069,90
1398122969,98
1398123869,103
1398124769,93
1398125669,91
1398126569,95
1398127469,92
1398128369,95
1398129269,96
1398130169,92
1398131069,90
1398131969,101
1398132869,96
1398133769,98
1398134669,98
1398135569,98
1398136469,100
1398137369,95
1398138269,95
1398139169,91
1398140069,95
1398140969,102
1398141869,98
1398142769,97
1398143669,96
1398144569,96
1398145469,101
1398146369,103
1398147269,95
1398148169,93
1398149069,99
1398149969,90
1398150869,95
1398151769,96
1398152669,97
1398153569,90
1398154469,103
1398155369,95
1398156269,93
1398157169,103
1398158069,94
1398158969,103
1398159869,102
1398160769,101
1398161669,97
1398162569,99
1398163469,97
1398164369,91
1398165269,94
1398166169,94
1398167069,102
1398167969,99
1398168869,102
1398169769,97
1398170669,101
1398171569,94
1398172469,99
1398173369,103
1398174269,101
1398175169,95
1398176069,96
1398176969,101
1398177869,99
1398178769,103
1398179669,92
1398180569,99
1398181469,96
1398182369,91
1398183269,103
1398184169,96
1398185069,92
1398185969,98
1398186869,92
1398187769,102
1398188669,97
1398189569,91
1398190469,99
1398191369,99
1398192269,95
1398193169,101
1398194069,101
1398194969,93
1398195869,97
1398196769,99
1398197669,103
1398198569,97
1398199469,95
1398200369,101
1398201269,93
1398202169,103
1398203069,99
1398203969,103
1398204869,103
1398205769,93
1398206669,96
1398207569,98
1398208469,98
1398209369,100
1398210269,100
1398211169,101
1398212069,100
1398212969,97
1398213869,94
1398214769,100
1398215669,92
1398216569,96
1398217469,98
1398218369,98
1398219269,99
1398220169,95
1398221069,97
1398221969,92
1398222869,99
1398223769,98
1398224669,91
1398225569,93
1398226469,96
1398227369,91
1398228269,91
1398229169,98
1398230069,97
1398230969,97
1398231869,91
1398232769,95
1398233669,98
1398234569,101
1398235469,96
1398236369,94
1398237269,99
1398238169,103
1398239069,102
1398239969,93
1398240869,101
1398241769,98
1398242669,92
1398243569,103
1398244469,94
1398245369,90
1398246269,101
1398247169,93
1398248069,102
1398248969,92
1398249869,94
1398250769,95
1398251669,102
1398252569,103
1398253469,97
1398254369,99
1398255269,98
1398256169,102
1398257069,102
1398257969,92
1398258869,90
1398259769,99
1398260669,102
1398261569,95
1398262469,99
1398263369,92
1398264269,91
1398265169,102
1398266069,103
1398266969,94
1398267869,92
1398268769,91
1398269669,96
1398270569,99
1398271469,95
1398272369,99
1398273269,97
1398274169,90
1398275069,102
1398275969,102
1398276869,93
1398277769,91
1398278669,93
1398279569,93
1398280469,92
1398281369,102
1398282269,101
1398283169,97
1398284069,95
1398284969,102
1398285869,98
1398286769,92
1398287669,93
1398288569,101
1398289469,101
1398290369,90
1398291269,100
1398292169,90
1398293069,94
1398293969,93
1398294869,97
1398295769,100
1398296669,97
1398297569,91
1398298469,103
1398299369,91
1398300269,100
1398301169,103
1398302069,94
1398302969,101
1398303869,94
1398304769,102
1398305669,101
1398306569,99
1398307469,101
1398308369,93
1398309269,99
1398310169,95
1398311069,99
1398311969,99
1398312869,96
1398313769,91
1398314669,94
1398315569,96
1398316469,94
1398317369,100
1398318269,95
1398319169,96
1398320069,92
1398320969,101
1398321869,94
1398322769,98
1398323669,98
1398324569,99
1398325469,91
1398326369,90
1398327269,94
1398328169,92
1398329069,92
1398329969,94
1398330869,101
1398331769,96
1398332669,98
1398333569,91
1398334469,91
1398335369,90
1398336269,93
1398337169,98
1398338069,103
1398338969,102
1398339869,103
1398340769,90
1398341669,103
1398342569,101
1398343469,102
1398344369,90
1398345269,102
1398346169,100
1398347069,101
1398347969,96
1398348869,92
1398349769,94
1398350669,95
1398351569,98
1398352469,101
1398353369,91
1398354269,95
1398355169,101
1398356069,96
1398356969,98
1398357869,101
1398358769,103
1398359669,102
1398360569,95
1398361469,91
1398362369,95
1398363269,100
1398364169,90
1398365069,98
1398365969,96
1398366869,102
1398367769,93
1398368669,98
1398369569,99
1398370469,99
1398371369,92
1398372269,103
1398373169,90
1398374069,95
1398374969,102
1398375869,101
1398376769,94
1398377669,95
1398378569,98
1398379469,92
1398380369,92
1398381269,103
1398382169,94
1398383069,95
1398383969,96
1398384869,100
1398385769,96
1398386669,99
1398387569,97
1398388469,92
1398389369,103
1398390269,91
1398391169,101
1398392069,98
1398392969,103
1398393869,102
1398394769,98
1398395669,95
1398396569,100
1398397469,100
1398398369,95
1398399269,100
1398400169,95
1398401069,103
1398401969,103
1398402869,93
1398403769,103
1398404669,102
1398405569,98
1398406469,101
1398407369,99
1398408269,98
1398409169,90
1398410069,95
1398410969,92
1398411869,90
1398412769,92
1398413669,96
1398414569,99
1398415469,92
1398416369,97
1398417269,94
1398418169,95
1398419069,97
1398419969,91
1398420869,97
1398421769,96
1398422669,97
1398423569,93
1398424469,98
1398425369,102
1398426269,97
1398427169,98
1398428069,96
1398428969,99
1398429869,94
1398430769,94
1398431669,97
1398432569,91
1398433469,93
1398434369,95
1398435269,95
1398436169,96
1398437069,102
1398437969,92
1398438869,96
1398439769,95
1398440669,101
1398441569,98
1398442469,91
1398443369,99
1398444269,100
1398445169,102
1398446069,90
1398446969,93
1398447869,101
1398448769,95
1398449669,99
1398450569,97
1398451469,94
1398452369,96
1398453269,96
1398454169,93
1398455069,98
1398455969,100
1398456869,98
1398457769,96
1398458669,96
1398459569,94
1398460469,96
1398461369,102
1398462269,96
1398463169,99
1398464069,93
1398464969,95
1398465869,100
1398466769,99
1398467669,97
1398468569,102
1398469469,103
1398470369,99
1398471269,93
1398472169,100
1398473069,95
1398473969,97
1398474869,100
1398475769,97
1398476669,98
1398477569,93
1398478469,101
1398479369,91
1398480269,98
1398481169,97
1398482069,101
1398482969,101
1398483869,97
1398484769,92
1398485669,94
1398486569,92
1398487469,90
1398488369,91
1398489269,100
1398490169,102
1398491069,95
1398491969,101
1398492869,92
1398493769,97
1398494669,94
1398495569,95
1398496469,102
1398497369,95
1398498269,99
1398499169,102
1398500069,97
1398500969,96
1398501869,95
1398502769,101
1398503669,97
1398504569,90
1398505469,90
1398506369,91
1398507269,91
1398508169,93
1398509069,102
1398509969,97
1398510869,91
1398511769,90
1398512669,103
1398513569,102
1398514469,97
1398515369,90
1398516269,95
1398517169,98
1398518069,95
1398518969,102
1398519869,102
1398520769,91
1398521669,93
1398522569,91
1398523469,96
1398524369,95
1398525269,93
1398526169,93
1398527069,102
1398527969,98
1398528869,96
1398529769,102
1398530669,96
1398531569,91
1398532469,90
1398533369,94
1398534269,96
1398535169,95
1398536069,97
1398536969,103
1398537869,95
1398538769,100
1398539669,95
1398540569,91
1398541469,97
1398542369,98
1398543269,90
1398544169,103
1398545069,93
1398545969,100
1398546869,92
1398547769,101
1398548669,91
1398549569,101
1398550469,96
1398551369,98
1398552269,94
1398553169,98
1398554069,98
1398554969,101
1398555869,98
1398556769,95
1398557669,95
1398558569,98
1398559469,91
1398560369,98
1398561269,93
1398562169,103
1398563069,90
1398563969,92
1398564869,93
1398565769,93
1398566669,94
1398567569,90
1398568469,98
1398569369,92
1398570269,96
1398571169,92
1398572069,99
1398572969,99
1398573869,101
1398574769,93
1398575669,91
1398576569,93
1398577469,100
1398578369,99
1398579269,93
1398580169,103
1398581069,90
1398581969,93
1398582869,95
1398583769,101
1398584669,101
1398585569,98
1398586469,94
1398587369,95
1398588269,96
1398589169,103
1398590069,103
1398590969,92
1398591869,99
1398592769,102
1398593669,99
1398594569,102
1398595469,96
1398596369,99
1398597269,98
1398598169,99
1398599069,103
1398599969,99
1398600869,95
1398601769,91
1398602669,99
1398603569,95
1398604469,95
1398605369,93
1398606269,92
1398607169,98
1398608069,101
1398608969,97
1398609869,90
1398610769,92
1398611669,99
1398612569,98
1398613469,92
1398614369,94
1398615269,102
1398616169,98
1398617069,92
1398617969,98
1398618869,93
1398619769,100
1398620669,97
1398621569,94
1398622469,97
1398623369,93
1398624269,97
1398625169,93
1398626069,102
1398626969,93
1398627869,101
1398628769,101
1398629669,98
1398630569,101
1398631469,100
1398632369,97
1398633269,101
1398634169,91
1398635069,103
1398635969,98
1398636869,94
1398637769,102
1398638669,95
1398639569,96
1398640469,91
1398641369,103
1398642269,97
1398643169,101
1398644069,100
1398644969,93
1398645869,99
1398646769,95
1398647669,96
1398648569,93
1398649469,94
1398650369,101
1398651269,93
1398652169,92
1398653069,94
1398653969,96
1398654869,92
1398655769,91
1398656669,91
1398657569,93
1398658469,96
1398659369,94
1398660269,100
1398661169,98
1398662069,95
1398662969,103
1398663869,100
1398664769,91
1398665669,96
1398666569,91
1398667469,91
1398668369,101
1398669269,93
1398670169,95
1398671069,91
1398671969,93
1398672869,90
1398673769,95
1398674669,94
1398675569,101
1398676469,91
1398677369,91
1398678269,91
1398679169,98
1398680069,93
1398680969,91
1398681869,103
1398682769,93
1398683669,91
1398684569,95
1398685469,101
1398686369,96
1398687269,100
1398688169,103
1398689069,93
1398689969,95
1398690869,94
1398691769,99
1398692669,103
1398693569,95
1398694469,101
1398695369,101
1398696269,94
1398697169,95
1398698069,92
1398698969,101
1398699869,102
1398700769,99
1398701669,100
1398702569,101
1398703469,92
1398704369,95
1398705269,98
1398706169,92
1398707069,103
1398707969,92
1398708869,95
1398709769,100
1398710669,94
1398711569,90
1398712469,96
1398713369,90
1398714269,90
1398715169,92
1398716069,99
1398716969,92
1398717869,100
1398718769,102
1398719669,101
1398720569,98
1398721469,93
1398722369,94
1398723269,101
1398724169,98
1398725069,90
1398725969,98
1398726869,92
1398727769,91
1398728669,90
1398729569,96
1398730469,102
1398731369,100
1398732269,99
1398733169,97
1398734069,100
1398734969,90
1398735869,95
1398736769,91
1398737669,100
1398738569,97
1398739469,100
1398740369,90
1398741269,99
1398742169,102
1398743069,99
1398743969,93
1398744869,94
1398745769,102
1398746669,98
1398747569,94
1398748469,99
1398749369,90
1398750269,95
1398751169,91
1398752069,98
1398752969,97
1398753869,96
1398754769,98
1398755669,100
1398756569,93
1398757469,102
1398758369,98
1398759269,97
1398760169,101
1398761069,94
1398761969,99
1398762869,103
1398763769,94
1398764669,98
1398765569,100
1398766469,101
1398767369,95
1398768269,95
1398769169,101
1398770069,100
1398770969,90
1398771869,99
1398772769,90
1398773669,91
1398774569,102
1398775469,96
1398776369,99
1398777269,93
1398778169,92
1398779069,98
1398779969,98
1398780869,93
1398781769,100
1398782669,92
1398783569,100
1398784469,92
1398785369,91
1398786269,90
1398787169,99
1398788069,102
1398788969,96
1398789869,102
1398790769,92
1398791669,91
1398792569,99
1398793469,94
1398794369,96
1398795269,96
1398796169,101
1398797069,103
1398797969,92
1398798869,97
1398799769,96
1398800669,94
1398801569,99
1398802469,100
1398803369,102
1398804269,90
1398805169,103
1398806069,95
1398806969,93
1398807869,103
1398808769,98
1398809669,102
1398810569,94
1398811469,91
1398812369,90
1398813269,103
1398814169,93
1398815069,97
1398815969,101
1398816869,90
1398817769,96
1398818669,100
1398819569,101
1398820469,101
1398821369,92
1398822269,97
1398823169,100
1398824069,94
1398824969,90
1398825869,90
1398826769,103
1398827669,91
1398828569,99
1398829469,96
1398830369,103
1398831269,90
1398832169,102
1398833069,95
1398833969,96
1398834869,92
1398835769,92
1398836669,94
1398837569,97
1398838469,90
1398839369,94
1398840269,93
1398841169,91
1398842069,95
1398842969,91
1398843869,93
1398844769,100
1398845669,102
1398846569,93
1398847469,103
1398848369,102
1398849269,93
1398850169,95
1398851069,98
1398851969,100
1398852869,93
1398853769,93
1398854669,98
1398855569,93
1398856469,91
1398857369,93
1398858269,96
1398859169,99
1398860069,96
1398860969,92
1398861869,91
1398862769,90
1398863669,98
1398864569,98
1398865469,90
1398866369,100
1398867269,99
1398868169,92
1398869069,103
1398869969,100
1398870869,90
1398871769,103
1398872669,92
1398873569,102
1398874469,91
1398875369,103
1398876269,94
1398877169,98
1398878069,92
1398878969,98
1398879869,102
1398880769,99
1398881669,99
1398882569,96
1398883469,97
1398884369,99
1398885269,92
1398886169,102
1398887069,101
1398887969,100
1398888869,95
1398889769,92
1398890669,90
1398891569,100
1398892469,91
1398893369,103
1398894269,93
1398895169,99
1398896069,92
1398896969,101
1398897869,94
1398898769,92
1398899669,93
1398900569,97
1398901469,101
1398902369,92
1398903269,102
1398904169,100
1398905069,90
1398905969,92
1398906869,93
1398907769,103
1398908669,103
1398909569,103
1398910469,91
1398911369,94
1398912269,97
1398913169,99
1398914069,96
1398914969,100
1398915869,101
1398916769,103
1398917669,90
1398918569,90
1398919469,92
1398920369,100
1398921269,102
1398922169,98
1398923069,99
1398923969,102
1398924869,94
1398925769,99
1398926669,101
1398927569,100
1398928469,90
1398929369,103
1398930269,102
1398931169,103
1398932069,92
1398932969,93
1398933869,91
1398934769,98
1398935669,101
1398936569,95
1398937469,90
1398938369,102
1398939269,102
1398940169,103
1398941069,101
1398941969,93
1398942869,91
1398943769,98
1398944669,96
1398945569,91
1398946469,102
1398947369,98
1398948269,95
1398949169,95
1398950069,98
1398950969,100
1398951869,98
1398952769,94
1398953669,100
1398954569,97
1398955469,90
1398956369,91
1398957269,101
1398958169,98
1398959069,91
1398959969,103
1398960869,92
1398961769,100
1398962669,103
1398963569,90
1398964469,100
1398965369,96
1398966269,101
1398967169,96
1398968069,94
1398968969,94
1398969869,94
1398970769,99
1398971669,102
1398972569,102
1398973469,95
1398974369,95
1398975269,95
1398976169,102
1398977069,100
1398977969,97
1398978869,102
1398979769,92
1398980669,98
1398981569,92
1398982469,91
1398983369,102
1398984269,102
1398985169,103
1398986069,103
1398986969,96
1398987869,95
1398988769,98
1398989669,95
1398990569,100
1398991469,90
1398992369,97
1398993269,92
1398994169,97
1398995069,96
1398995969,98
1398996869,103
1398997769,101
1398998669,91
1398999569,90
1399000469,92
1399001369,95
1399002269,101
1399003169,97
1399004069,103
1399004969,95
1399005869,99
1399006769,97
1399007669,102
1399008569,100
1399009469,94
1399010369,95
1399011269,98
1399012169,94
1399013069,103
1399013969,96
1399014869,100
1399015769,97
1399016669,99
1399017569,101
1399018469,103
1399019369,94
1399020269,103
1399021169,94
1399022069,93
1399022969,100
1399023869,102
1399024769,95
1399025669,103
1399026569,94
1399027469,103
1399028369,90
1399029269,96
1399030169,98
1399031069,93
1399031969,100
1399032869,93
1399033769,101
1399034669,101
1399035569,99
1399036469,90
1399037369,96
1399038269,101
1399039169,100
1399040069,90
1399040969,95
1399041869,93
1399042769,94
1399043669,100
1399044569,99
1399045469,100
1399046369,91
1399047269,97
1399048169,92
1399049069,100
1399049969,96
1399050869,103
1399051769,95
1399052669,90
1399053569,102
1399054469,91
1399055369,97
1399056269,97
1399057169,97
1399058069,90
1399058969,92
1399059869,97
1399060769,91
1399061669,100
1399062569,97
1399063469,101
1399064369,94
1399065269,100
1399066169,93
1399067069,90
1399067969,97
1399068869,91
1399069769,98
1399070669,102
1399071569,92
1399072469,91
1399073369,100
1399074269,99
1399075169,95
1399076069,101
1399076969,91
1399077869,103
1399078769,97
1399079669,98
1399080569,101
1399081469,95
1399082369,92
1399083269,99
1399084169,97
1399085069,98
1399085969,103
1399086869,92
1399087769,101
1399088669,98
1399089569,99
1399090469,101
1399091369,96
1399092269,99
1399093169,90
1399094069,99
1399094969,91
1399095869,90
1399096769,94
1399097669,96
1399098569,94
1399099469,97
1399100369,95
1399101269,91
1399102169,94
1399103069,92
1399103969,93
1399104869,98
1399105769,90
1399106669,97
1399107569,99
1399108469,92
1399109369,102
1399110269,102
1399111169,95
1399112069,94
1399112969,94
1399113869,92
1399114769,90
1399115669,90
1399116569,98
1399117469,93
1399118369,93
1399119269,92
1399120169,96
1399121069,91
1399121969,90
1399122869,98
1399123769,101
1399124669,93
1399125569,97
1399126469,97
1399127369,97
1399128269,101
1399129169,92
1399130069,93
1399130969,100
1399131869,101
1399132769,102
1399133669,101
1399134569,91
1399135469,102
1399136369,102
1399137269,101
1399138169,90
1399139069,103
1399139969,90
1399140869,99
1399141769,93
1399142669,94
1399143569,103
1399144469,96
1399145369,95
1399146269,102
1399147169,101
1399148069,96
1399148969,90
1399149869,93
1399150769,103
1399151669,99
1399152569,98
1399153469,98
1399154369,99
1399155269,103
1399156169,101
1399157069,95
1399157969,92
1399158869,102
1399159769,98
1399160669,102
1399161569,97
1399162469,101
1399163369,102
1399164269,102
1399165169,102
1399166069,93
1399166969,99
1399167869,100
1399168769,92
1399169669,102
1399170569,90
1399171469,90
1399172369,91
1399173269,93
1399174169,98
1399175069,93
1399175969,94
1399176869,94
1399177769,102
1399178669,95
1399179569,93
1399180469,93
1399181369,103
1399182269,96
1399183169,93
1399184069,102
1399184969,100
1399185869,101
1399186769,91
1399187669,101
1399188569,93
1399189469,100
1399190369,91
1399191269,96
1399192169,91
1399193069,91
1399193969,90
1399194869,97
1399195769,103
1399196669,95
1399197569,93
1399198469,98
1399199369,103
1399200269,90
1399201169,91
1399202069,101
1399202969,99
1399203869,95
1399204769,103
1399205669,94
1399206569,100
1399207469,94
1399208369,95
1399209269,94
1399210169,102
1399211069,100
1399211969,96
1399212869,97
1399213769,96
1399214669,91
1399215569,100
1399216469,100
1399217369,103
1399218269,96
1399219169,97
1399220069,96
1399220969,96
1399221869,94
1399222769,97
1399223669,93
1399224569,93
1399225469,91
1399226369,103
1399227269,101
1399228169,90
1399229069,95
1399229969,93
1399230869,95
1399231769,96
1399232669,96
1399233569,100
1399234469,93
1399235369,93
1399236269,103
1399237169,97
1399238069,97
1399238969,94
1399239869,96
1399240769,102
1399241669,100
1399242569,99
1399243469,99
1399244369,92
1399245269,99
1399246169,90
1399247069,96
1399247969,100
1399248869,95
1399249769,100
1399250669,96
1399251569,91
1399252469,96
1399253369,92
1399254269,97
1399255169,98
1399256069,96
1399256969,93
1399257869,98
