_time,height
1411279960,50
1411280860,60
1411281760,54
1411282660,57
1411283560,61
1411284460,59
1411285360,57
1411286260,60
1411287160,54
1411288060,60
1411288960,50
1411289860,54
1411290760,52
1411291660,61
1411292560,61
1411293460,59
1411294360,61
1411295260,51
1411296160,50
1411297060,51
1411297960,59
1411298860,50
1411299760,57
1411300660,55
1411301560,56
1411302460,53
1411303360,57
1411304260,52
1411305160,60
1411306060,53
1411306960,56
1411307860,51
1411308760,50
1411309660,58
1411310560,58
1411311460,51
1411312360,60
1411313260,58
1411314160,51
1411315060,56
1411315960,55
1411316860,58
1411317760,61
1411318660,55
1411319560,52
1411320460,53
1411321360,50
1411322260,57
1411323160,53
1411324060,58
1411324960,59
1411325860,59
1411326760,54
1411327660,61
1411328560,53
1411329460,60
1411330360,59
1411331260,58
1411332160,57
1411333060,51
1411333960,60
1411334860,57
1411335760,52
1411336660,53
1411337560,61
1411338460,50
1411339360,59
1411340260,57
1411341160,60
1411342060,60
1411342960,55
1411343860,50
1411344760,52
1411345660,52
1411346560,54
1411347460,53
1411348360,57
1411349260,55
1411350160,50
1411351060,52
1411351960,56
1411352860,54
1411353760,59
1411354660,60
1411355560,51
1411356460,51
1411357360,58
1411358260,52
1411359160,60
1411360060,56
1411360960,57
1411361860,52
1411362760,59
1411363660,54
1411364560,50
1411365460,50
1411366360,57
1411367260,57
1411368160,58
1411369060,61
1411369960,58
1411370860,52
1411371760,53
1411372660,50
1411373560,60
1411374460,60
1411375360,59
1411376260,50
1411377160,54
1411378060,57
1411378960,55
1411379860,53
1411380760,59
1411381660,50
1411382560,54
1411383460,55
1411384360,59
1411385260,60
1411386160,54
1411387060,61
1411387960,51
1411388860,50
1411389760,51
1411390660,60
1411391560,59
1411392460,57
1411393360,51
1411394260,60
1411395160,50
1411396060,52
1411396960,52
1411397860,61
1411398760,52
1411399660,58
1411400560,55
1411401460,57
1411402360,59
1411403260,60
1411404160,60
1411405060,56
1411405960,51
1411406860,59
1411407760,52
1411408660,50
1411409560,60
1411410460,58
1411411360,54
1411412260,50
1411413160,51
1411414060,53
1411414960,57
1411415860,59
1411416760,53
1411417660,59
1411418560,54
1411419460,55
1411420360,60
1411421260,55
1411422160,57
1411423060,53
1411423960,60
1411424860,56
1411425760,60
1411426660,53
1411427560,60
1411428460,55
1411429360,53
1411430260,58
1411431160,61
1411432060,58
1411432960,51
1411433860,55
1411434760,58
1411435660,56
1411436560,50
1411437460,52
1411438360,51
1411439260,52
1411440160,60
1411441060,60
1411441960,58
1411442860,58
1411443760,56
1411444660,56
1411445560,61
1411446460,57
1411447360,50
1411448260,52
1411449160,60
1411450060,58
1411450960,58
1411451860,50
1411452760,51
1411453660,51
1411454560,55
1411455460,52
1411456360,53
1411457260,57
1411458160,55
1411459060,61
1411459960,52
1411460860,57
1411461760,58
1411462660,50
1411463560,60
1411464460,56
1411465360,61
1411466260,52
1411467160,61
1411468060,53
1411468960,52
1411469860,51
1411470760,59
1411471660,53
1411472560,56
1411473460,59
1411474360,56
1411475260,52
1411476160,58
1411477060,52
1411477960,61
1411478860,57
1411479760,55
1411480660,53
1411481560,51
1411482460,57
1411483360,57
1411484260,56
1411485160,61
1411486060,58
1411486960,57
1411487860,52
1411488760,56
1411489660,54
1411490560,58
1411491460,59
1411492360,51
1411493260,57
1411494160,56
1411495060,59
1411495960,56
1411496860,55
1411497760,51
1411498660,56
1411499560,51
1411500460,56
1411501360,60
1411502260,59
1411503160,58
1411504060,51
1411504960,54
1411505860,52
1411506760,60
1411507660,56
1411508560,50
1411509460,58
1411510360,52
1411511260,51
1411512160,54
1411513060,57
1411513960,57
1411514860,56
1411515760,56
1411516660,58
1411517560,50
1411518460,58
1411519360,51
1411520260,53
1411521160,54
1411522060,50
1411522960,60
1411523860,54
1411524760,50
1411525660,54
1411526560,50
1411527460,50
1411528360,61
1411529260,52
1411530160,54
1411531060,60
1411531960,59
1411532860,55
1411533760,55
1411534660,60
1411535560,58
1411536460,55
1411537360,57
1411538260,60
1411539160,56
1411540060,55
1411540960,52
1411541860,52
1411542760,52
1411543660,53
1411544560,61
1411545460,53
1411546360,55
1411547260,59
1411548160,60
1411549060,61
1411549960,61
1411550860,61
1411551760,50
1411552660,54
1411553560,60
1411554460,60
1411555360,56
1411556260,54
1411557160,52
1411558060,52
1411558960,54
1411559860,59
1411560760,54
1411561660,60
1411562560,56
1411563460,53
1411564360,52
1411565260,57
1411566160,55
1411567060,58
1411567960,58
1411568860,54
1411569760,55
1411570660,55
1411571560,61
1411572460,54
1411573360,56
1411574260,55
1411575160,52
1411576060,53
1411576960,55
1411577860,50
1411578760,59
1411579660,57
1411580560,57
1411581460,53
1411582360,59
1411583260,60
1411584160,54
1411585060,61
1411585960,61
1411586860,56
1411587760,55
1411588660,53
1411589560,60
1411590460,55
1411591360,56
1411592260,61
1411593160,59
1411594060,57
1411594960,56
1411595860,55
1411596760,57
1411597660,58
1411598560,57
1411599460,56
1411600360,53
1411601260,56
1411602160,56
1411603060,60
1411603960,53
1411604860,52
1411605760,55
1411606660,60
1411607560,61
1411608460,52
1411609360,55
1411610260,58
1411611160,61
1411612060,54
1411612960,53
1411613860,58
1411614760,56
1411615660,58
1411616560,54
1411617460,53
1411618360,57
1411619260,50
1411620160,57
1411621060,57
1411621960,50
1411622860,52
1411623760,61
1411624660,53
1411625560,51
1411626460,50
1411627360,58
1411628260,56
1411629160,54
1411630060,54
1411630960,60
1411631860,57
1411632760,50
1411633660,52
1411634560,50
1411635460,53
1411636360,54
1411637260,56
1411638160,50
1411639060,60
1411639960,52
1411640860,56
1411641760,57
1411642660,54
1411643560,61
1411644460,56
1411645360,53
1411646260,59
1411647160,59
1411648060,59
1411648960,58
1411649860,58
1411650760,53
1411651660,59
1411652560,59
1411653460,54
1411654360,59
1411655260,55
1411656160,59
1411657060,56
1411657960,51
1411658860,55
1411659760,51
1411660660,58
1411661560,54
1411662460,51
1411663360,60
1411664260,59
1411665160,56
1411666060,50
1411666960,58
1411667860,53
1411668760,59
1411669660,59
1411670560,53
1411671460,51
1411672360,54
1411673260,61
1411674160,54
1411675060,50
1411675960,50
1411676860,60
1411677760,61
1411678660,58
1411679560,51
1411680460,57
1411681360,57
1411682260,57
1411683160,61
1411684060,56
1411684960,58
1411685860,54
1411686760,54
1411687660,51
1411688560,59
1411689460,60
1411690360,61
1411691260,58
1411692160,61
1411693060,51
1411693960,59
1411694860,53
1411695760,50
1411696660,59
1411697560,54
1411698460,53
1411699360,52
1411700260,61
1411701160,60
1411702060,52
1411702960,57
1411703860,60
1411704760,51
1411705660,61
1411706560,52
1411707460,53
1411708360,54
1411709260,54
1411710160,53
1411711060,57
1411711960,58
1411712860,61
1411713760,61
1411714660,50
1411715560,59
1411716460,51
1411717360,58
1411718260,50
1411719160,59
1411720060,60
1411720960,54
1411721860,56
1411722760,55
1411723660,60
1411724560,52
1411725460,52
1411726360,54
1411727260,54
1411728160,58
1411729060,58
1411729960,54
1411730860,60
1411731760,52
1411732660,61
1411733560,58
1411734460,56
1411735360,52
1411736260,59
1411737160,59
1411738060,57
1411738960,54
1411739860,51
1411740760,59
1411741660,55
1411742560,50
1411743460,60
1411744360,57
1411745260,58
1411746160,55
1411747060,57
1411747960,60
1411748860,54
1411749760,59
1411750660,52
1411751560,53
1411752460,52
1411753360,51
1411754260,54
1411755160,55
1411756060,54
1411756960,53
1411757860,54
1411758760,59
1411759660,61
1411760560,61
1411761460,54
1411762360,57
1411763260,51
1411764160,50
1411765060,55
1411765960,56
1411766860,58
1411767760,53
1411768660,60
1411769560,52
1411770460,51
1411771360,57
1411772260,58
1411773160,59
1411774060,54
1411774960,53
1411775860,61
1411776760,52
1411777660,54
1411778560,61
1411779460,55
1411780360,54
1411781260,57
1411782160,54
1411783060,57
1411783960,50
1411784860,50
1411785760,51
1411786660,53
1411787560,60
1411788460,50
1411789360,54
1411790260,58
1411791160,61
1411792060,50
1411792960,54
1411793860,52
1411794760,60
1411795660,52
1411796560,55
1411797460,57
1411798360,56
1411799260,59
1411800160,60
1411801060,54
1411801960,60
1411802860,54
1411803760,52
1411804660,52
1411805560,52
1411806460,50
1411807360,59
1411808260,53
1411809160,59
1411810060,55
1411810960,55
1411811860,50
1411812760,54
1411813660,61
1411814560,61
1411815460,51
1411816360,60
1411817260,52
1411818160,55
1411819060,53
1411819960,51
1411820860,57
1411821760,58
1411822660,51
1411823560,61
1411824460,55
1411825360,50
1411826260,51
1411827160,54
1411828060,56
1411828960,54
1411829860,60
1411830760,61
1411831660,58
1411832560,52
1411833460,60
1411834360,61
1411835260,53
1411836160,61
1411837060,54
1411837960,57
1411838860,50
1411839760,59
1411840660,61
1411841560,61
1411842460,59
1411843360,61
1411844260,57
1411845160,59
1411846060,58
1411846960,59
1411847860,50
1411848760,51
1411849660,56
1411850560,56
1411851460,52
1411852360,50
1411853260,56
1411854160,57
1411855060,56
1411855960,57
1411856860,59
1411857760,58
1411858660,55
1411859560,58
1411860460,60
1411861360,60
1411862260,56
1411863160,57
1411864060,52
1411864960,53
1411865860,59
1411866760,59
1411867660,61
1411868560,56
1411869460,61
1411870360,52
1411871260,59
1411872160,51
1411873060,60
1411873960,52
1411874860,58
1411875760,58
1411876660,61
1411877560,57
1411878460,52
1411879360,56
1411880260,55
1411881160,59
1411882060,59
1411882960,52
1411883860,53
1411884760,53
1411885660,51
1411886560,52
1411887460,53
1411888360,56
1411889260,59
1411890160,56
1411891060,59
1411891960,61
1411892860,51
1411893760,60
1411894660,61
1411895560,60
1411896460,60
1411897360,52
1411898260,53
1411899160,55
1411900060,52
1411900960,60
1411901860,56
1411902760,54
1411903660,52
1411904560,54
1411905460,52
1411906360,58
1411907260,58
1411908160,59
1411909060,59
1411909960,56
1411910860,59
1411911760,57
1411912660,50
1411913560,57
1411914460,60
1411915360,53
1411916260,51
1411917160,60
1411918060,50
1411918960,50
1411919860,51
1411920760,60
1411921660,59
1411922560,59
1411923460,54
1411924360,50
1411925260,61
1411926160,56
1411927060,50
1411927960,58
1411928860,55
1411929760,55
1411930660,53
1411931560,55
1411932460,59
1411933360,53
1411934260,59
1411935160,56
1411936060,55
1411936960,55
1411937860,61
1411938760,50
1411939660,54
1411940560,53
1411941460,61
1411942360,55
1411943260,51
1411944160,61
1411945060,57
1411945960,51
1411946860,59
1411947760,52
1411948660,56
1411949560,54
1411950460,58
1411951360,56
1411952260,61
1411953160,57
1411954060,52
1411954960,52
1411955860,51
1411956760,58
1411957660,57
1411958560,59
1411959460,55
1411960360,60
1411961260,59
1411962160,52
1411963060,54
1411963960,55
1411964860,59
1411965760,53
1411966660,57
1411967560,52
1411968460,61
1411969360,58
1411970260,60
1411971160,58
1411972060,57
1411972960,61
1411973860,57
1411974760,51
1411975660,60
1411976560,50
1411977460,60
1411978360,61
1411979260,58
1411980160,57
1411981060,59
1411981960,60
1411982860,52
1411983760,54
1411984660,54
1411985560,52
1411986460,52
1411987360,51
1411988260,50
1411989160,53
1411990060,52
1411990960,58
1411991860,57
1411992760,52
1411993660,58
1411994560,50
1411995460,52
1411996360,51
1411997260,56
1411998160,50
1411999060,51
1411999960,56
1412000860,51
1412001760,52
1412002660,51
1412003560,51
1412004460,50
1412005360,59
1412006260,57
1412007160,60
1412008060,57
1412008960,50
1412009860,60
1412010760,57
1412011660,61
1412012560,56
1412013460,54
1412014360,51
1412015260,53
1412016160,50
1412017060,56
1412017960,51
1412018860,50
1412019760,59
1412020660,56
1412021560,61
1412022460,59
1412023360,59
1412024260,53
1412025160,54
1412026060,61
1412026960,61
1412027860,50
1412028760,52
1412029660,52
1412030560,59
1412031460,50
1412032360,53
1412033260,59
1412034160,58
1412035060,61
1412035960,52
1412036860,59
1412037760,53
1412038660,52
1412039560,59
1412040460,54
1412041360,50
1412042260,58
1412043160,50
1412044060,56
1412044960,50
1412045860,59
1412046760,57
1412047660,53
1412048560,59
1412049460,53
1412050360,57
1412051260,51
1412052160,61
1412053060,59
1412053960,54
1412054860,50
1412055760,58
1412056660,54
1412057560,57
1412058460,56
1412059360,57
1412060260,55
1412061160,61
1412062060,50
1412062960,50
1412063860,55
1412064760,57
1412065660,55
1412066560,52
1412067460,57
1412068360,53
1412069260,50
1412070160,51
1412071060,55
1412071960,53
1412072860,61
1412073760,59
1412074660,51
1412075560,56
1412076460,55
1412077360,54
1412078260,54
1412079160,59
1412080060,54
1412080960,60
1412081860,50
1412082760,52
1412083660,51
1412084560,50
1412085460,56
1412086360,53
1412087260,58
1412088160,50
1412089060,55
1412089960,60
1412090860,53
1412091760,51
1412092660,51
1412093560,54
1412094460,50
1412095360,50
1412096260,59
1412097160,61
1412098060,53
1412098960,59
1412099860,57
1412100760,56
1412101660,60
1412102560,55
1412103460,51
1412104360,52
1412105260,52
1412106160,56
1412107060,56
1412107960,60
1412108860,51
1412109760,57
1412110660,50
1412111560,53
1412112460,50
1412113360,55
1412114260,61
1412115160,54
1412116060,52
1412116960,55
1412117860,53
1412118760,56
1412119660,54
1412120560,53
1412121460,59
1412122360,57
1412123260,58
1412124160,59
1412125060,51
1412125960,53
1412126860,60
1412127760,56
1412128660,55
1412129560,58
1412130460,51
1412131360,58
1412132260,56
1412133160,50
1412134060,58
1412134960,50
1412135860,60
1412136760,57
1412137660,54
1412138560,56
1412139460,54
1412140360,56
1412141260,56
1412142160,58
1412143060,61
1412143960,55
1412144860,52
1412145760,53
1412146660,61
1412147560,58
1412148460,60
1412149360,57
1412150260,57
1412151160,51
1412152060,61
1412152960,55
1412153860,53
1412154760,55
1412155660,52
1412156560,61
1412157460,57
1412158360,59
1412159260,56
1412160160,50
1412161060,55
1412161960,52
1412162860,52
1412163760,57
1412164660,58
1412165560,59
1412166460,56
1412167360,56
1412168260,51
1412169160,61
1412170060,59
1412170960,55
1412171860,56
1412172760,55
1412173660,60
1412174560,61
1412175460,51
1412176360,55
1412177260,57
1412178160,56
1412179060,61
1412179960,58
1412180860,56
1412181760,50
1412182660,51
1412183560,59
1412184460,58
1412185360,61
1412186260,61
1412187160,50
1412188060,61
1412188960,57
1412189860,57
1412190760,59
1412191660,54
1412192560,57
1412193460,61
1412194360,56
1412195260,52
1412196160,56
1412197060,55
1412197960,58
1412198860,53
1412199760,54
1412200660,56
1412201560,57
1412202460,59
1412203360,56
1412204260,55
1412205160,58
1412206060,60
1412206960,54
1412207860,61
1412208760,56
1412209660,54
1412210560,55
1412211460,52
1412212360,60
1412213260,50
1412214160,61
1412215060,55
1412215960,51
1412216860,59
1412217760,57
1412218660,57
1412219560,50
1412220460,53
1412221360,61
1412222260,54
1412223160,59
1412224060,56
1412224960,55
1412225860,51
1412226760,58
1412227660,53
1412228560,56
1412229460,61
1412230360,51
1412231260,59
1412232160,52
1412233060,51
1412233960,58
1412234860,58
1412235760,50
1412236660,61
1412237560,52
1412238460,50
1412239360,60
1412240260,50
1412241160,61
1412242060,54
1412242960,53
1412243860,51
1412244760,55
1412245660,52
1412246560,51
1412247460,58
1412248360,61
1412249260,50
1412250160,56
1412251060,55
1412251960,54
1412252860,56
1412253760,59
1412254660,61
1412255560,60
1412256460,53
1412257360,52
1412258260,54
1412259160,56
1412260060,53
1412260960,53
1412261860,51
1412262760,52
1412263660,52
1412264560,60
1412265460,59
1412266360,54
1412267260,54
1412268160,54
1412269060,56
1412269960,51
1412270860,61
1412271760,52
1412272660,52
1412273560,56
1412274460,50
1412275360,59
1412276260,54
1412277160,54
1412278060,54
1412278960,59
1412279860,56
1412280760,53
1412281660,60
1412282560,57
1412283460,60
1412284360,53
1412285260,50
1412286160,54
1412287060,61
1412287960,53
1412288860,52
1412289760,54
1412290660,59
1412291560,61
1412292460,59
1412293360,61
1412294260,59
1412295160,59
1412296060,54
1412296960,54
1412297860,54
1412298760,50
1412299660,51
1412300560,61
1412301460,54
1412302360,53
1412303260,51
1412304160,61
1412305060,54
1412305960,54
1412306860,58
1412307760,61
1412308660,56
1412309560,55
1412310460,58
1412311360,61
1412312260,51
1412313160,51
1412314060,57
1412314960,59
1412315860,59
1412316760,58
1412317660,53
1412318560,58
1412319460,54
1412320360,53
1412321260,51
1412322160,54
1412323060,61
1412323960,56
1412324860,55
1412325760,55
1412326660,50
1412327560,52
1412328460,56
1412329360,52
1412330260,50
1412331160,60
1412332060,51
1412332960,50
1412333860,50
1412334760,50
1412335660,60
1412336560,52
1412337460,50
1412338360,55
1412339260,50
1412340160,61
1412341060,56
1412341960,52
1412342860,50
1412343760,52
1412344660,51
1412345560,57
1412346460,57
1412347360,60
1412348260,61
1412349160,56
1412350060,55
1412350960,55
1412351860,59
1412352760,61
1412353660,50
1412354560,60
1412355460,61
1412356360,58
1412357260,55
1412358160,56
1412359060,56
1412359960,50
1412360860,58
1412361760,54
1412362660,61
1412363560,56
1412364460,61
1412365360,53
1412366260,54
1412367160,60
1412368060,55
1412368960,51
1412369860,54
1412370760,55
1412371660,51
1412372560,59
1412373460,52
1412374360,51
1412375260,61
1412376160,57
1412377060,55
1412377960,53
1412378860,50
1412379760,60
1412380660,51
1412381560,53
1412382460,58
1412383360,54
1412384260,52
1412385160,56
1412386060,54
1412386960,56
1412387860,53
1412388760,53
1412389660,56
1412390560,61
1412391460,52
1412392360,59
1412393260,51
1412394160,55
1412395060,54
1412395960,58
1412396860,59
1412397760,57
1412398660,61
1412399560,55
1412400460,57
1412401360,60
1412402260,58
1412403160,51
1412404060,56
1412404960,52
1412405860,52
1412406760,55
1412407660,52
1412408560,56
1412409460,58
1412410360,61
1412411260,55
1412412160,50
1412413060,55
1412413960,51
1412414860,50
1412415760,53
1412416660,51
1412417560,54
1412418460,51
1412419360,59
1412420260,55
1412421160,51
1412422060,50
1412422960,53
1412423860,51
1412424760,56
1412425660,59
1412426560,61
1412427460,56
1412428360,57
1412429260,56
1412430160,50
1412431060,51
1412431960,59
1412432860,57
1412433760,51
1412434660,55
1412435560,58
1412436460,56
1412437360,53
1412438260,58
1412439160,52
1412440060,53
1412440960,51
1412441860,53
1412442760,55
1412443660,61
1412444560,54
1412445460,58
1412446360,53
1412447260,60
1412448160,50
1412449060,58
1412449960,54
1412450860,59
1412451760,52
1412452660,57
1412453560,57
1412454460,54
1412455360,52
1412456260,53
1412457160,51
1412458060,57
1412458960,59
1412459860,53
1412460760,58
1412461660,55
1412462560,53
1412463460,60
1412464360,56
1412465260,53
1412466160,60
1412467060,51
1412467960,52
1412468860,59
1412469760,55
1412470660,58
1412471560,50
1412472460,57
1412473360,55
1412474260,58
1412475160,58
1412476060,53
1412476960,59
1412477860,60
1412478760,55
1412479660,51
1412480560,53
1412481460,61
1412482360,51
1412483260,56
1412484160,51
1412485060,58
1412485960,50
1412486860,60
1412487760,54
1412488660,55
1412489560,51
1412490460,52
1412491360,58
1412492260,51
1412493160,59
1412494060,53
1412494960,60
1412495860,58
1412496760,54
1412497660,55
1412498560,52
1412499460,59
1412500360,56
1412501260,57
1412502160,53
1412503060,53
1412503960,51
1412504860,61
1412505760,60
1412506660,55
1412507560,57
1412508460,54
1412509360,61
1412510260,56
1412511160,52
1412512060,58
1412512960,61
1412513860,57
1412514760,60
1412515660,52
1412516560,53
1412517460,56
1412518360,60
1412519260,57
1412520160,51
1412521060,54
1412521960,50
1412522860,57
1412523760,60
1412524660,50
1412525560,50
1412526460,61
1412527360,50
1412528260,50
1412529160,58
1412530060,55
1412530960,54
1412531860,58
1412532760,57
1412533660,58
1412534560,59
1412535460,58
1412536360,50
1412537260,58
1412538160,53
1412539060,55
1412539960,56
1412540860,55
1412541760,58
1412542660,60
1412543560,51
1412544460,51
1412545360,51
1412546260,59
1412547160,59
1412548060,51
1412548960,52
1412549860,54
1412550760,56
1412551660,61
1412552560,58
1412553460,50
1412554360,58
1412555260,52
1412556160,53
1412557060,60
1412557960,55
1412558860,61
1412559760,56
1412560660,58
1412561560,55
1412562460,61
1412563360,61
1412564260,53
1412565160,61
1412566060,53
1412566960,60
1412567860,60
1412568760,58
1412569660,58
1412570560,58
1412571460,56
1412572360,52
1412573260,61
1412574160,57
1412575060,54
1412575960,56
1412576860,57
1412577760,58
1412578660,58
1412579560,59
1412580460,60
1412581360,56
1412582260,56
1412583160,54
1412584060,51
1412584960,54
1412585860,60
1412586760,59
1412587660,58
1412588560,55
1412589460,58
1412590360,51
1412591260,55
1412592160,56
1412593060,57
1412593960,55
1412594860,51
1412595760,57
1412596660,54
1412597560,54
1412598460,51
1412599360,53
1412600260,51
1412601160,55
1412602060,60
1412602960,50
1412603860,60
1412604760,61
1412605660,55
1412606560,50
1412607460,50
1412608360,53
1412609260,50
1412610160,55
1412611060,57
1412611960,57
1412612860,60
1412613760,53
1412614660,60
1412615560,60
1412616460,51
1412617360,59
1412618260,55
1412619160,57
1412620060,51
1412620960,58
1412621860,59
1412622760,52
1412623660,61
1412624560,57
1412625460,60
1412626360,60
1412627260,55
1412628160,57
1412629060,52
1412629960,51
1412630860,54
1412631760,61
1412632660,55
1412633560,50
1412634460,56
1412635360,53
1412636260,52
1412637160,52
1412638060,50
1412638960,53
1412639860,57
1412640760,59
1412641660,57
1412642560,54
1412643460,60
1412644360,53
1412645260,56
1412646160,56
1412647060,50
1412647960,61
1412648860,57
1412649760,58
1412650660,61
1412651560,61
1412652460,61
1412653360,54
1412654260,61
1412655160,51
1412656060,61
1412656960,52
1412657860,55
1412658760,50
1412659660,52
1412660560,50
1412661460,52
1412662360,52
1412663260,60
1412664160,54
1412665060,54
1412665960,51
1412666860,55
1412667760,61
1412668660,60
1412669560,51
1412670460,50
1412671360,53
1412672260,56
1412673160,61
1412674060,54
1412674960,56
1412675860,60
1412676760,53
1412677660,59
1412678560,55
1412679460,59
1412680360,56
1412681260,59
1412682160,54
1412683060,53
1412683960,55
1412684860,57
1412685760,59
1412686660,57
1412687560,50
1412688460,57
1412689360,55
1412690260,53
1412691160,51
1412692060,58
1412692960,58
1412693860,50
1412694760,61
1412695660,57
1412696560,53
1412697460,53
1412698360,56
1412699260,51
1412700160,59
1412701060,61
1412701960,50
1412702860,52
1412703760,61
1412704660,59
1412705560,56
1412706460,53
1412707360,58
1412708260,60
1412709160,59
1412710060,53
1412710960,50
1412711860,55
1412712760,52
1412713660,57
1412714560,54
1412715460,51
1412716360,58
1412717260,56
1412718160,55
1412719060,58
1412719960,55
1412720860,58
1412721760,53
1412722660,56
1412723560,52
1412724460,50
1412725360,58
1412726260,52
1412727160,60
1412728060,52
1412728960,59
1412729860,57
1412730760,53
1412731660,55
1412732560,52
1412733460,51
1412734360,60
1412735260,51
1412736160,50
1412737060,57
1412737960,50
1412738860,61
1412739760,57
1412740660,56
1412741560,52
1412742460,50
1412743360,52
1412744260,52
1412745160,53
1412746060,59
1412746960,59
1412747860,58
1412748760,55
1412749660,61
1412750560,57
1412751460,57
1412752360,56
1412753260,56
1412754160,54
1412755060,61
1412755960,53
1412756860,51
1412757760,58
1412758660,57
1412759560,51
1412760460,55
1412761360,61
1412762260,58
1412763160,61
1412764060,61
1412764960,55
1412765860,56
1412766760,53
1412767660,60
1412768560,57
1412769460,52
1412770360,57
1412771260,52
1412772160,54
1412773060,54
1412773960,53
1412774860,56
1412775760,60
1412776660,58
1412777560,54
1412778460,58
1412779360,57
1412780260,61
1412781160,61
1412782060,61
1412782960,59
1412783860,53
1412784760,53
1412785660,52
1412786560,61
1412787460,54
1412788360,51
1412789260,54
1412790160,50
1412791060,56
1412791960,54
1412792860,50
1412793760,56
1412794660,59
1412795560,57
1412796460,51
1412797360,60
1412798260,52
1412799160,56
1412800060,53
1412800960,60
1412801860,61
1412802760,52
1412803660,55
1412804560,53
1412805460,57
1412806360,54
1412807260,51
1412808160,55
1412809060,54
1412809960,59
1412810860,54
1412811760,60
1412812660,52
1412813560,53
1412814460,54
1412815360,61
1412816260,56
1412817160,61
1412818060,55
1412818960,60
1412819860,52
1412820760,61
1412821660,60
1412822560,52
1412823460,58
1412824360,61
1412825260,53
1412826160,54
1412827060,54
1412827960,60
1412828860,51
1412829760,60
1412830660,60
1412831560,54
1412832460,57
1412833360,52
1412834260,61
1412835160,56
1412836060,52
1412836960,60
1412837860,50
1412838760,59
1412839660,51
1412840560,59
1412841460,58
1412842360,52
1412843260,57
1412844160,50
1412845060,50
1412845960,61
1412846860,61
1412847760,56
1412848660,50
1412849560,55
1412850460,53
1412851360,61
1412852260,51
1412853160,58
1412854060,50
1412854960,55
1412855860,53
1412856760,50
1412857660,52
1412858560,59
1412859460,60
1412860360,55
1412861260,54
1412862160,56
1412863060,50
1412863960,55
1412864860,56
1412865760,51
1412866660,58
1412867560,51
1412868460,53
1412869360,60
1412870260,56
1412871160,52
1412872060,52
1412872960,54
1412873860,60
1412874760,58
1412875660,59
1412876560,60
1412877460,61
1412878360,51
1412879260,58
1412880160,52
1412881060,54
1412881960,56
1412882860,52
1412883760,55
1412884660,60
1412885560,61
1412886460,58
1412887360,55
1412888260,58
1412889160,60
1412890060,54
1412890960,57
1412891860,59
1412892760,56
1412893660,57
1412894560,50
1412895460,61
1412896360,56
1412897260,59
1412898160,54
1412899060,55
1412899960,53
1412900860,58
1412901760,58
1412902660,53
1412903560,59
1412904460,51
1412905360,58
1412906260,53
1412907160,57
1412908060,59
1412908960,58
1412909860,56
1412910760,53
1412911660,54
1412912560,61
1412913460,53
1412914360,61
1412915260,59
1412916160,55
1412917060,57
1412917960,52
1412918860,60
1412919760,56
1412920660,61
1412921560,58
1412922460,53
1412923360,53
1412924260,58
1412925160,61
1412926060,55
1412926960,54
1412927860,51
1412928760,50
1412929660,53
1412930560,53
1412931460,61
1412932360,59
1412933260,60
1412934160,50
1412935060,56
1412935960,58
1412936860,54
1412937760,58
1412938660,56
1412939560,57
1412940460,60
1412941360,59
1412942260,61
1412943160,55
1412944060,50
1412944960,60
1412945860,50
1412946760,58
1412947660,57
1412948560,55
1412949460,53
1412950360,52
1412951260,56
1412952160,58
1412953060,60
1412953960,61
1412954860,56
1412955760,53
1412956660,53
1412957560,55
1412958460,52
1412959360,53
1412960260,53
1412961160,59
1412962060,57
1412962960,59
1412963860,55
1412964760,51
1412965660,57
1412966560,60
1412967460,58
1412968360,59
1412969260,57
1412970160,53
1412971060,59
1412971960,55
1412972860,55
1412973760,57
1412974660,53
1412975560,51
1412976460,60
1412977360,56
1412978260,53
1412979160,59
1412980060,51
1412980960,50
1412981860,54
1412982760,60
1412983660,60
1412984560,53
1412985460,52
1412986360,60
1412987260,50
1412988160,60
1412989060,50
1412989960,59
1412990860,52
1412991760,54
1412992660,56
1412993560,53
1412994460,57
1412995360,60
1412996260,51
1412997160,60
1412998060,55
1412998960,50
1412999860,58
1413000760,54
1413001660,58
1413002560,57
1413003460,53
1413004360,57
1413005260,60
1413006160,52
1413007060,55
1413007960,59
1413008860,52
1413009760,56
1413010660,60
1413011560,61
1413012460,57
1413013360,51
1413014260,59
1413015160,61
1413016060,53
1413016960,56
1413017860,53
1413018760,57
1413019660,58
1413020560,57
1413021460,57
1413022360,54
1413023260,59
1413024160,55
1413025060,57
1413025960,59
1413026860,59
1413027760,52
1413028660,54
1413029560,59
1413030460,61
1413031360,50
1413032260,51
1413033160,61
1413034060,60
1413034960,50
1413035860,52
1413036760,50
1413037660,54
1413038560,55
1413039460,54
1413040360,50
1413041260,58
1413042160,57
1413043060,55
1413043960,52
1413044860,51
1413045760,55
1413046660,58
1413047560,57
1413048460,57
1413049360,50
1413050260,57
1413051160,51
1413052060,55
1413052960,53
1413053860,58
1413054760,53
1413055660,61
1413056560,56
1413057460,60
1413058360,60
1413059260,50
1413060160,53
1413061060,55
1413061960,55
1413062860,51
1413063760,61
1413064660,58
1413065560,53
1413066460,55
1413067360,61
1413068260,55
1413069160,51
1413070060,51
1413070960,57
1413071860,60
1413072760,58
1413073660,51
1413074560,58
1413075460,60
1413076360,55
1413077260,60
1413078160,59
