_time,height
1410833560,128
1410834460,132
1410835360,132
1410836260,124
1410837160,134
1410838060,132
1410838960,136
1410839860,141
1410840760,141
1410841660,137
1410842560,148
1410843460,142
1410844360,141
1410845260,142
1410846160,148
1410847060,142
1410847960,147
1410848860,146
1410849760,143
1410850660,146
1410851560,146
1410852460,143
1410853360,148
1410854260,135
1410855160,134
1410856060,142
1410856960,138
1410857860,128
1410858760,124
1410859660,125
1410860560,122
1410861460,120
1410862360,114
1410863260,122
1410864160,116
1410865060,109
1410865960,111
1410866860,108
1410867760,104
1410868660,103
1410869560,100
1410870460,90
1410871360,92
1410872260,80
1410873160,74
1410874060,80
1410874960,71
1410875860,77
1410876760,74
1410877660,66
1410878560,58
1410879460,60
1410880360,58
1410881260,60
1410882160,52
1410883060,50
1410883960,53
1410884860,51
1410885760,53
1410886660,49
1410887560,48
1410888460,48
1410889360,45
1410890260,52
1410891160,44
1410892060,49
1410892960,48
1410893860,47
1410894760,54
1410895660,51
1410896560,47
1410897460,47
1410898360,49
1410899260,53
1410900160,62
1410901060,64
1410901960,58
1410902860,62
1410903760,68
1410904660,70
1410905560,79
1410906460,70
1410907360,76
1410908260,88
1410909160,84
1410910060,88
1410910960,98
1410911860,91
1410912760,105
1410913660,98
1410914560,108
1410915460,106
1410916360,112
1410917260,111
1410918160,119
1410919060,116
1410919960,129
1410920860,122
1410921760,133
1410922660,130
1410923560,127
1410924460,136
1410925360,131
1410926260,146
1410927160,142
1410928060,135
1410928960,148
1410929860,141
1410930760,150
1410931660,145
1410932560,145
1410933460,145
1410934360,146
1410935260,143
1410936160,152
1410937060,138
1410937960,150
1410938860,148
1410939760,139
1410940660,133
1410941560,143
1410942460,140
1410943360,135
1410944260,136
1410945160,131
1410946060,129
1410946960,119
1410947860,123
1410948760,116
1410949660,118
1410950560,114
1410951460,115
1410952360,102
1410953260,105
1410954160,100
1410955060,96
1410955960,93
1410956860,88
1410957760,87
1410958660,87
1410959560,83
1410960460,78
1410961360,75
1410962260,71
1410963160,71
1410964060,70
1410964960,58
1410965860,61
1410966760,56
1410967660,58
1410968560,49
1410969460,56
1410970360,50
1410971260,55
1410972160,55
1410973060,43
1410973960,45
1410974860,51
1410975760,43
1410976660,40
1410977560,51
1410978460,45
1410979360,43
1410980260,44
1410981160,47
1410982060,44
1410982960,48
1410983860,57
1410984760,53
1410985660,53
1410986560,63
1410987460,60
1410988360,69
1410989260,59
1410990160,62
1410991060,71
1410991960,71
1410992860,81
1410993760,77
1410994660,77
1410995560,82
1410996460,84
1410997360,92
1410998260,93
1410999160,102
1411000060,108
1411000960,109
1411001860,102
1411002760,118
1411003660,115
1411004560,111
1411005460,127
1411006360,117
1411007260,126
1411008160,126
1411009060,127
1411009960,130
1411010860,129
1411011760,143
1411012660,142
1411013560,139
1411014460,143
1411015360,144
1411016260,141
1411017160,143
1411018060,150
1411018960,139
1411019860,142
1411020760,143
1411021660,149
1411022560,146
1411023460,146
1411024360,138
1411025260,142
1411026160,146
1411027060,145
1411027960,133
1411028860,133
1411029760,137
1411030660,130
1411031560,128
1411032460,126
1411033360,125
1411034260,122
1411035160,123
1411036060,122
1411036960,107
1411037860,115
1411038760,100
1411039660,110
1411040560,93
1411041460,95
1411042360,92
1411043260,91
1411044160,90
1411045060,90
1411045960,74
1411046860,77
1411047760,73
1411048660,68
1411049560,69
1411050460,69
1411051360,62
1411052260,62
1411053160,56
1411054060,56
1411054960,57
1411055860,46
1411056760,55
1411057660,45
1411058560,52
1411059460,45
1411060360,43
1411061260,53
1411062160,44
1411063060,40
1411063960,46
1411064860,50
1411065760,47
1411066660,44
1411067560,42
1411068460,50
1411069360,52
1411070260,54
1411071160,58
1411072060,54
1411072960,53
1411073860,62
1411074760,64
1411075660,67
1411076560,63
1411077460,69
1411078360,72
1411079260,79
1411080160,84
1411081060,82
1411081960,90
1411082860,87
1411083760,90
1411084660,96
1411085560,95
1411086460,100
1411087360,106
1411088260,109
1411089160,113
1411090060,114
1411090960,119
1411091860,119
1411092760,122
1411093660,126
1411094560,135
1411095460,126
1411096360,128
1411097260,129
1411098160,140
1411099060,143
1411099960,145
1411100860,137
1411101760,137
1411102660,144
1411103560,146
1411104460,143
1411105360,150
1411106260,143
1411107160,140
1411108060,141
1411108960,145
1411109860,151
1411110760,144
1411111660,149
1411112560,141
1411113460,145
1411114360,141
1411115260,142
1411116160,130
1411117060,130
1411117960,132
1411118860,121
1411119760,131
1411120660,123
1411121560,119
1411122460,115
1411123360,114
1411124260,116
1411125160,100
1411126060,108
1411126960,93
1411127860,90
1411128760,98
1411129660,96
1411130560,84
1411131460,89
1411132360,87
1411133260,72
1411134160,71
1411135060,67
1411135960,75
1411136860,61
1411137760,68
1411138660,56
1411139560,63
1411140460,60
1411141360,57
1411142260,59
1411143160,58
1411144060,56
1411144960,47
1411145860,51
1411146760,42
1411147660,41
1411148560,51
1411149460,47
1411150360,46
1411151260,53
1411152160,45
1411153060,43
1411153960,47
1411154860,43
1411155760,49
1411156660,56
1411157560,59
1411158460,56
1411159360,61
1411160260,66
1411161160,64
1411162060,69
1411162960,61
1411163860,71
1411164760,71
1411165660,76
1411166560,74
1411167460,87
1411168360,79
1411169260,94
1411170160,87
1411171060,90
1411171960,95
1411172860,109
1411173760,99
1411174660,102
1411175560,108
1411176460,118
1411177360,121
1411178260,117
1411179160,123
1411180060,123
1411180960,132
1411181860,133
1411182760,138
1411183660,140
1411184560,142
1411185460,138
1411186360,146
1411187260,141
1411188160,150
1411189060,140
1411189960,145
1411190860,150
1411191760,142
1411192660,141
1411193560,147
1411194460,143
1411195360,149
1411196260,148
1411197160,142
1411198060,143
1411198960,142
1411199860,136
1411200760,138
1411201660,130
1411202560,130
1411203460,131
1411204360,129
1411205260,124
1411206160,118
1411207060,125
1411207960,118
1411208860,114
1411209760,108
1411210660,107
1411211560,111
1411212460,110
1411213360,105
1411214260,93
1411215160,97
1411216060,90
1411216960,83
1411217860,83
1411218760,75
1411219660,72
1411220560,68
1411221460,74
1411222360,73
1411223260,62
1411224160,68
1411225060,66
1411225960,59
1411226860,56
1411227760,48
1411228660,53
1411229560,50
1411230460,56
1411231360,55
1411232260,49
1411233160,41
1411234060,43
1411234960,46
1411235860,52
1411236760,49
1411237660,46
1411238560,51
1411239460,51
1411240360,43
1411241260,55
1411242160,56
1411243060,53
1411243960,49
1411244860,50
1411245760,55
1411246660,60
1411247560,67
1411248460,64
1411249360,66
1411250260,75
1411251160,77
1411252060,83
1411252960,80
1411253860,81
1411254760,87
1411255660,93
1411256560,92
1411257460,94
1411258360,103
1411259260,106
1411260160,104
1411261060,102
1411261960,117
1411262860,113
1411263760,111
1411264660,121
1411265560,122
1411266460,121
1411267360,128
1411268260,135
1411269160,134
1411270060,137
1411270960,142
1411271860,143
1411272760,134
1411273660,138
1411274560,143
1411275460,143
1411276360,139
1411277260,146
1411278160,145
1411279060,150
1411279960,149
1411280860,148
1411281760,142
1411282660,146
1411283560,150
1411284460,139
1411285360,136
1411286260,134
1411287160,136
1411288060,141
1411288960,131
1411289860,137
1411290760,129
1411291660,132
1411292560,119
1411293460,128
1411294360,125
1411295260,121
1411296160,115
1411297060,105
1411297960,105
1411298860,108
1411299760,103
1411300660,103
1411301560,87
1411302460,95
1411303360,86
1411304260,77
1411305160,75
1411306060,78
1411306960,70
1411307860,75
1411308760,64
1411309660,61
1411310560,57
1411311460,65
1411312360,62
1411313260,55
1411314160,57
1411315060,55
1411315960,51
1411316860,46
1411317760,43
1411318660,50
1411319560,46
1411320460,47
1411321360,53
1411322260,50
1411323160,49
1411324060,50
1411324960,50
1411325860,49
1411326760,50
1411327660,53
1411328560,54
1411329460,58
1411330360,59
1411331260,51
1411332160,60
1411333060,67
1411333960,66
1411334860,63
1411335760,69
1411336660,69
1411337560,74
1411338460,79
1411339360,77
1411340260,86
1411341160,80
1411342060,88
1411342960,98
1411343860,93
1411344760,92
1411345660,99
1411346560,102
1411347460,112
1411348360,116
1411349260,112
1411350160,111
1411351060,121
1411351960,119
1411352860,128
1411353760,122
1411354660,124
1411355560,132
1411356460,141
1411357360,136
1411358260,145
1411359160,134
1411360060,140
1411360960,141
1411361860,139
1411362760,144
1411363660,142
1411364560,148
1411365460,143
1411366360,149
1411367260,139
1411368160,144
1411369060,150
1411369960,139
1411370860,145
1411371760,141
1411372660,138
1411373560,137
1411374460,137
1411375360,140
1411376260,129
1411377160,130
1411378060,133
1411378960,118
1411379860,119
1411380760,122
1411381660,112
1411382560,114
1411383460,108
1411384360,101
1411385260,98
1411386160,99
1411387060,102
1411387960,99
1411388860,86
1411389760,92
1411390660,77
1411391560,80
1411392460,78
1411393360,75
1411394260,66
1411395160,71
1411396060,70
1411396960,64
1411397860,65
1411398760,57
1411399660,53
1411400560,54
1411401460,52
1411402360,51
1411403260,54
1411404160,43
1411405060,53
1411405960,46
1411406860,53
1411407760,49
1411408660,44
1411409560,52
1411410460,47
1411411360,43
1411412260,48
1411413160,45
1411414060,50
1411414960,52
1411415860,49
1411416760,55
1411417660,60
1411418560,59
1411419460,63
1411420360,63
1411421260,60
1411422160,68
1411423060,71
1411423960,72
1411424860,75
1411425760,86
1411426660,78
1411427560,82
1411428460,84
1411429360,98
1411430260,98
1411431160,92
1411432060,109
1411432960,101
1411433860,113
1411434760,108
1411435660,111
1411436560,118
1411437460,126
1411438360,130
1411439260,129
1411440160,135
1411441060,127
1411441960,135
1411442860,138
1411443760,133
1411444660,140
1411445560,142
1411446460,144
1411447360,150
1411448260,140
1411449160,148
1411450060,149
1411450960,140
1411451860,149
1411452760,145
1411453660,144
1411454560,152
1411455460,140
1411456360,149
1411457260,139
1411458160,143
1411459060,139
1411459960,138
1411460860,133
1411461760,138
1411462660,131
1411463560,130
1411464460,131
1411465360,118
1411466260,117
1411467160,122
1411468060,110
1411468960,115
1411469860,116
1411470760,107
1411471660,106
1411472560,104
1411473460,99
1411474360,88
1411475260,83
1411476160,82
1411477060,81
1411477960,84
1411478860,80
1411479760,79
1411480660,67
1411481560,74
1411482460,70
1411483360,66
1411484260,63
1411485160,64
1411486060,53
1411486960,56
1411487860,50
1411488760,49
1411489660,52
1411490560,48
1411491460,41
1411492360,50
1411493260,44
1411494160,45
1411495060,42
1411495960,50
1411496860,50
1411497760,41
1411498660,43
1411499560,51
1411500460,47
1411501360,44
1411502260,55
1411503160,61
1411504060,52
1411504960,63
1411505860,54
1411506760,58
1411507660,70
1411508560,61
1411509460,67
1411510360,70
1411511260,82
1411512160,84
1411513060,83
1411513960,92
1411514860,89
1411515760,88
1411516660,91
1411517560,92
1411518460,97
1411519360,110
1411520260,110
1411521160,118
1411522060,117
1411522960,119
1411523860,114
1411524760,129
1411525660,127
1411526560,129
1411527460,132
1411528360,134
1411529260,138
1411530160,133
1411531060,144
1411531960,145
1411532860,148
1411533760,147
1411534660,139
1411535560,150
1411536460,141
1411537360,142
1411538260,149
1411539160,139
1411540060,150
1411540960,146
1411541860,143
1411542760,149
1411543660,148
1411544560,145
1411545460,144
1411546360,139
1411547260,136
1411548160,137
1411549060,131
1411549960,125
1411550860,129
1411551760,122
1411552660,118
1411553560,115
1411554460,120
1411555360,109
1411556260,111
1411557160,103
1411558060,99
1411558960,98
1411559860,100
1411560760,93
1411561660,88
1411562560,82
1411563460,87
1411564360,86
1411565260,75
1411566160,79
1411567060,67
1411567960,64
1411568860,72
1411569760,58
1411570660,65
1411571560,57
1411572460,51
1411573360,57
1411574260,53
1411575160,49
1411576060,49
1411576960,47
1411577860,48
1411578760,43
1411579660,44
1411580560,52
1411581460,52
1411582360,44
1411583260,44
1411584160,45
1411585060,52
1411585960,52
1411586860,54
1411587760,51
1411588660,57
1411589560,58
1411590460,54
1411591360,61
1411592260,65
1411593160,67
1411594060,64
1411594960,73
1411595860,69
1411596760,80
1411597660,70
1411598560,84
1411599460,80
1411600360,82
1411601260,84
1411602160,88
1411603060,98
1411603960,104
1411604860,107
1411605760,107
1411606660,112
1411607560,105
1411608460,108
1411609360,116
1411610260,114
1411611160,122
1411612060,133
1411612960,129
1411613860,125
1411614760,134
1411615660,135
1411616560,140
1411617460,134
1411618360,142
1411619260,140
1411620160,137
1411621060,138
1411621960,142
1411622860,142
1411623760,149
1411624660,150
1411625560,139
1411626460,152
1411627360,149
1411628260,142
1411629160,139
1411630060,141
1411630960,145
1411631860,144
1411632760,140
1411633660,135
1411634560,134
1411635460,134
1411636360,135
1411637260,122
1411638160,127
1411639060,117
1411639960,123
1411640860,110
1411641760,114
1411642660,114
1411643560,108
1411644460,109
1411645360,96
1411646260,91
1411647160,95
1411648060,94
1411648960,89
1411649860,90
1411650760,80
1411651660,82
1411652560,74
1411653460,70
1411654360,70
1411655260,72
1411656160,70
1411657060,62
1411657960,65
1411658860,50
1411659760,60
1411660660,48
1411661560,46
1411662460,46
1411663360,53
1411664260,42
1411665160,48
1411666060,41
1411666960,41
1411667860,44
1411668760,43
1411669660,41
1411670560,53
1411671460,42
1411672360,46
1411673260,55
1411674160,57
1411675060,55
1411675960,55
1411676860,55
1411677760,63
1411678660,59
1411679560,63
1411680460,67
1411681360,67
1411682260,69
1411683160,71
1411684060,79
1411684960,73
1411685860,89
1411686760,81
1411687660,95
1411688560,94
1411689460,102
1411690360,92
1411691260,107
1411692160,111
1411693060,106
1411693960,112
1411694860,116
1411695760,118
1411696660,119
1411697560,127
1411698460,123
1411699360,125
1411700260,130
1411701160,138
1411702060,139
1411702960,141
1411703860,133
1411704760,134
1411705660,148
1411706560,142
1411707460,147
1411708360,140
1411709260,144
1411710160,146
1411711060,150
1411711960,150
1411712860,151
1411713760,152
1411714660,150
1411715560,150
1411716460,144
1411717360,144
1411718260,145
1411719160,136
1411720060,137
1411720960,137
1411721860,126
1411722760,123
1411723660,129
1411724560,120
1411725460,118
1411726360,114
1411727260,119
1411728160,106
1411729060,108
1411729960,108
1411730860,100
1411731760,94
1411732660,97
1411733560,100
1411734460,95
1411735360,80
1411736260,86
1411737160,83
1411738060,84
1411738960,72
1411739860,74
1411740760,64
1411741660,60
1411742560,68
1411743460,56
1411744360,56
1411745260,57
1411746160,57
1411747060,51
1411747960,50
1411748860,53
1411749760,51
1411750660,43
1411751560,41
1411752460,51
1411753360,43
1411754260,48
1411755160,51
1411756060,41
1411756960,42
1411757860,50
1411758760,54
1411759660,54
1411760560,57
1411761460,56
1411762360,54
1411763260,53
1411764160,58
1411765060,66
1411765960,67
1411766860,67
1411767760,63
1411768660,69
1411769560,70
1411770460,73
1411771360,83
1411772260,80
1411773160,83
1411774060,87
1411774960,88
1411775860,93
1411776760,94
1411777660,108
1411778560,104
1411779460,113
1411780360,117
1411781260,113
1411782160,112
1411783060,120
1411783960,130
1411784860,128
1411785760,130
1411786660,125
1411787560,128
1411788460,129
1411789360,142
1411790260,135
1411791160,144
1411792060,144
1411792960,138
1411793860,143
1411794760,147
1411795660,148
1411796560,140
1411797460,152
1411798360,151
1411799260,142
1411800160,151
1411801060,142
1411801960,144
1411802860,141
1411803760,140
1411804660,140
1411805560,135
1411806460,141
1411807360,129
1411808260,128
1411809160,128
1411810060,121
1411810960,123
1411811860,127
1411812760,122
1411813660,119
1411814560,118
1411815460,110
1411816360,111
1411817260,105
1411818160,94
1411819060,97
1411819960,88
1411820860,87
1411821760,86
1411822660,79
1411823560,77
1411824460,76
1411825360,77
1411826260,76
1411827160,69
1411828060,59
1411828960,64
1411829860,62
1411830760,65
1411831660,52
1411832560,53
1411833460,52
1411834360,54
1411835260,55
1411836160,51
1411837060,47
1411837960,43
1411838860,52
1411839760,43
1411840660,52
1411841560,53
1411842460,43
1411843360,43
1411844260,51
1411845160,47
1411846060,45
1411846960,48
1411847860,59
1411848760,58
1411849660,51
1411850560,60
1411851460,61
1411852360,58
1411853260,71
1411854160,62
1411855060,67
1411855960,75
1411856860,82
1411857760,77
1411858660,82
1411859560,85
1411860460,95
1411861360,88
1411862260,102
1411863160,98
1411864060,101
1411864960,111
1411865860,112
1411866760,112
1411867660,116
1411868560,123
1411869460,114
1411870360,128
1411871260,130
1411872160,133
1411873060,136
1411873960,139
1411874860,141
1411875760,131
1411876660,138
1411877560,146
1411878460,145
1411879360,146
1411880260,149
1411881160,147
1411882060,143
1411882960,150
1411883860,139
1411884760,152
1411885660,144
1411886560,150
1411887460,148
1411888360,147
1411889260,137
1411890160,135
1411891060,145
1411891960,137
1411892860,133
1411893760,138
1411894660,135
1411895560,126
1411896460,132
1411897360,125
1411898260,125
1411899160,121
1411900060,120
1411900960,108
1411901860,105
1411902760,113
1411903660,108
1411904560,106
1411905460,98
1411906360,93
1411907260,83
1411908160,88
1411909060,83
1411909960,79
1411910860,78
1411911760,77
1411912660,72
1411913560,69
1411914460,66
1411915360,67
1411916260,67
1411917160,53
1411918060,60
1411918960,54
1411919860,57
1411920760,57
1411921660,57
1411922560,49
1411923460,43
1411924360,50
1411925260,40
1411926160,50
1411927060,47
1411927960,51
1411928860,40
1411929760,43
1411930660,44
1411931560,43
1411932460,47
1411933360,56
1411934260,54
1411935160,56
1411936060,53
1411936960,65
1411937860,55
1411938760,65
1411939660,59
1411940560,73
1411941460,65
1411942360,79
1411943260,75
1411944160,80
1411945060,78
1411945960,82
1411946860,83
1411947760,93
1411948660,94
1411949560,94
1411950460,107
1411951360,112
1411952260,111
1411953160,107
1411954060,117
1411954960,117
1411955860,116
1411956760,122
1411957660,120
1411958560,133
1411959460,131
1411960360,130
1411961260,135
1411962160,142
1411963060,144
1411963960,138
1411964860,135
1411965760,145
1411966660,138
1411967560,151
1411968460,148
1411969360,147
1411970260,146
1411971160,143
1411972060,144
1411972960,145
1411973860,146
1411974760,143
1411975660,138
1411976560,139
1411977460,134
1411978360,139
1411979260,136
1411980160,138
1411981060,125
1411981960,136
1411982860,128
1411983760,128
1411984660,120
1411985560,123
1411986460,116
1411987360,118
1411988260,105
1411989160,107
1411990060,101
1411990960,99
1411991860,101
1411992760,98
1411993660,94
1411994560,90
1411995460,81
1411996360,81
1411997260,75
1411998160,68
1411999060,69
1411999960,63
1412000860,62
1412001760,69
1412002660,65
1412003560,54
1412004460,53
1412005360,55
1412006260,49
1412007160,52
1412008060,47
1412008960,51
1412009860,45
1412010760,53
1412011660,42
1412012560,49
1412013460,44
1412014360,53
1412015260,40
1412016160,46
1412017060,49
1412017960,43
1412018860,44
1412019760,54
1412020660,50
1412021560,60
1412022460,50
1412023360,61
1412024260,63
1412025160,67
1412026060,71
1412026960,63
1412027860,72
1412028760,70
1412029660,70
1412030560,81
1412031460,83
1412032360,82
1412033260,93
1412034160,92
1412035060,101
1412035960,103
1412036860,101
1412037760,104
1412038660,103
1412039560,116
1412040460,119
1412041360,119
1412042260,120
1412043160,128
1412044060,125
1412044960,133
1412045860,124
1412046760,140
1412047660,134
1412048560,131
1412049460,144
1412050360,138
1412051260,144
1412052160,139
1412053060,144
1412053960,147
1412054860,145
1412055760,141
1412056660,143
1412057560,140
1412058460,143
1412059360,147
1412060260,148
1412061160,142
1412062060,143
1412062960,138
1412063860,137
1412064760,139
1412065660,134
1412066560,136
1412067460,126
1412068360,131
1412069260,120
1412070160,121
1412071060,118
1412071960,115
1412072860,110
1412073760,107
1412074660,103
1412075560,111
1412076460,103
1412077360,97
1412078260,100
1412079160,93
1412080060,95
1412080960,80
1412081860,88
1412082760,77
1412083660,71
1412084560,75
1412085460,65
1412086360,74
1412087260,65
1412088160,66
1412089060,65
1412089960,59
1412090860,54
1412091760,48
1412092660,59
1412093560,46
1412094460,54
1412095360,48
1412096260,50
1412097160,43
1412098060,48
1412098960,48
1412099860,43
1412100760,40
1412101660,42
1412102560,40
1412103460,46
1412104360,45
1412105260,43
1412106160,50
1412107060,50
1412107960,50
1412108860,51
1412109760,57
1412110660,64
1412111560,57
1412112460,70
1412113360,67
1412114260,70
1412115160,69
1412116060,72
1412116960,77
1412117860,88
1412118760,85
1412119660,93
1412120560,95
1412121460,93
1412122360,101
1412123260,96
1412124160,107
1412125060,113
1412125960,112
1412126860,121
1412127760,122
1412128660,118
1412129560,128
1412130460,131
1412131360,127
1412132260,135
1412133160,127
1412134060,130
1412134960,141
1412135860,133
1412136760,137
1412137660,144
1412138560,145
1412139460,141
1412140360,148
1412141260,152
1412142160,149
1412143060,148
1412143960,150
1412144860,146
1412145760,148
1412146660,149
1412147560,143
1412148460,136
1412149360,136
1412150260,136
1412151160,135
1412152060,131
1412152960,132
1412153860,125
1412154760,135
1412155660,124
1412156560,121
1412157460,116
1412158360,118
1412159260,109
1412160160,112
1412161060,105
1412161960,102
1412162860,103
1412163760,94
1412164660,92
1412165560,89
1412166460,96
1412167360,92
1412168260,79
1412169160,80
1412170060,72
1412170960,78
1412171860,77
1412172760,68
1412173660,69
1412174560,61
1412175460,57
1412176360,65
1412177260,63
1412178160,57
1412179060,53
1412179960,48
1412180860,47
1412181760,47
1412182660,50
1412183560,44
1412184460,44
1412185360,51
1412186260,50
1412187160,41
1412188060,46
1412188960,43
1412189860,41
1412190760,42
1412191660,51
1412192560,50
1412193460,49
1412194360,56
1412195260,59
1412196160,53
1412197060,62
1412197960,57
1412198860,70
1412199760,70
1412200660,75
1412201560,75
1412202460,81
1412203360,78
1412204260,86
1412205160,84
1412206060,89
1412206960,87
1412207860,89
1412208760,94
1412209660,101
1412210560,104
1412211460,115
1412212360,112
1412213260,117
1412214160,121
1412215060,120
1412215960,120
1412216860,126
1412217760,133
1412218660,137
1412219560,127
1412220460,136
1412221360,141
1412222260,137
1412223160,134
1412224060,144
1412224960,147
1412225860,138
1412226760,143
1412227660,152
1412228560,144
1412229460,141
1412230360,144
1412231260,145
1412232160,151
1412233060,145
1412233960,150
1412234860,146
1412235760,137
1412236660,134
1412237560,134
1412238460,142
1412239360,130
1412240260,131
1412241160,135
1412242060,131
1412242960,119
1412243860,127
1412244760,117
1412245660,112
1412246560,119
1412247460,112
1412248360,107
1412249260,98
1412250160,94
1412251060,100
1412251960,88
1412252860,85
1412253760,90
1412254660,77
1412255560,74
1412256460,82
1412257360,74
1412258260,69
1412259160,63
1412260060,59
1412260960,67
1412261860,57
1412262760,52
1412263660,60
1412264560,48
1412265460,53
1412266360,45
1412267260,56
1412268160,43
1412269060,49
1412269960,45
1412270860,46
1412271760,48
1412272660,42
1412273560,41
1412274460,49
1412275360,43
1412276260,49
1412277160,47
1412278060,49
1412278960,48
1412279860,51
1412280760,61
1412281660,59
1412282560,58
1412283460,63
1412284360,57
1412285260,69
1412286160,65
1412287060,66
1412287960,71
1412288860,83
1412289760,78
1412290660,80
1412291560,91
1412292460,85
1412293360,87
1412294260,100
1412295160,94
1412296060,105
1412296960,106
1412297860,103
1412298760,118
1412299660,113
1412300560,122
1412301460,115
1412302360,118
1412303260,123
1412304160,124
1412305060,135
1412305960,129
1412306860,137
1412307760,135
1412308660,135
1412309560,143
1412310460,139
1412311360,146
1412312260,151
1412313160,145
1412314060,142
1412314960,142
1412315860,150
1412316760,145
1412317660,148
1412318560,142
1412319460,148
1412320360,145
1412321260,146
1412322160,143
1412323060,140
1412323960,140
1412324860,139
1412325760,128
1412326660,126
1412327560,131
1412328460,128
1412329360,122
1412330260,127
1412331160,124
1412332060,114
1412332960,117
1412333860,110
1412334760,108
1412335660,108
1412336560,101
1412337460,90
1412338360,93
1412339260,93
1412340160,86
1412341060,80
1412341960,82
1412342860,76
1412343760,78
1412344660,71
1412345560,69
1412346460,67
1412347360,61
1412348260,62
1412349160,65
1412350060,59
1412350960,52
1412351860,53
1412352760,49
1412353660,48
1412354560,47
1412355460,43
1412356360,53
1412357260,52
1412358160,49
1412359060,44
1412359960,41
1412360860,40
1412361760,43
1412362660,48
1412363560,44
1412364460,52
1412365360,55
1412366260,48
1412367160,49
1412368060,59
1412368960,63
1412369860,66
1412370760,61
1412371660,63
1412372560,70
1412373460,64
1412374360,78
1412375260,77
1412376160,82
1412377060,86
1412377960,80
1412378860,86
1412379760,90
1412380660,94
1412381560,98
1412382460,105
1412383360,104
1412384260,110
1412385160,109
1412386060,113
1412386960,118
1412387860,114
1412388760,120
1412389660,126
1412390560,135
1412391460,129
1412392360,135
1412393260,129
1412394160,144
1412395060,146
1412395960,142
1412396860,145
1412397760,146
1412398660,150
1412399560,143
1412400460,146
1412401360,149
1412402260,145
1412403160,142
1412404060,150
1412404960,150
1412405860,147
1412406760,145
1412407660,138
1412408560,146
1412409460,145
1412410360,135
1412411260,142
1412412160,134
1412413060,137
1412413960,134
1412414860,129
1412415760,127
1412416660,124
1412417560,114
1412418460,114
1412419360,106
1412420260,112
1412421160,103
1412422060,99
1412422960,100
1412423860,103
1412424760,95
1412425660,96
1412426560,93
1412427460,85
1412428360,83
1412429260,76
1412430160,73
1412431060,70
1412431960,72
1412432860,61
1412433760,58
1412434660,66
1412435560,58
1412436460,60
1412437360,57
1412438260,58
1412439160,58
1412440060,48
1412440960,45
1412441860,53
1412442760,49
1412443660,45
1412444560,46
1412445460,53
1412446360,52
1412447260,49
1412448160,41
1412449060,43
1412449960,50
1412450860,44
1412451760,45
1412452660,52
1412453560,56
1412454460,50
1412455360,65
1412456260,54
1412457160,66
1412458060,69
1412458960,65
1412459860,67
1412460760,70
1412461660,75
1412462560,85
1412463460,84
1412464360,92
1412465260,88
1412466160,99
1412467060,89
1412467960,99
1412468860,99
1412469760,104
1412470660,104
1412471560,108
1412472460,111
1412473360,119
1412474260,122
1412475160,130
1412476060,125
1412476960,126
1412477860,130
1412478760,128
1412479660,135
1412480560,139
1412481460,145
1412482360,144
1412483260,142
1412484160,148
1412485060,143
1412485960,145
1412486860,149
1412487760,148
1412488660,143
1412489560,151
1412490460,149
1412491360,139
1412492260,138
1412493160,144
1412494060,149
1412494960,141
1412495860,146
1412496760,142
1412497660,142
1412498560,129
1412499460,127
1412500360,125
1412501260,131
1412502160,131
1412503060,126
1412503960,116
1412504860,115
1412505760,116
1412506660,111
1412507560,100
1412508460,102
1412509360,100
1412510260,96
1412511160,98
1412512060,89
1412512960,80
1412513860,88
1412514760,85
1412515660,75
1412516560,79
1412517460,66
1412518360,72
1412519260,68
1412520160,70
1412521060,55
1412521960,52
1412522860,54
1412523760,50
1412524660,51
1412525560,52
1412526460,52
1412527360,54
1412528260,50
1412529160,53
1412530060,44
1412530960,48
1412531860,43
1412532760,51
1412533660,40
1412534560,51
1412535460,43
1412536360,51
1412537260,51
1412538160,50
1412539060,50
1412539960,61
1412540860,55
1412541760,57
1412542660,67
1412543560,63
1412544460,64
1412545360,68
1412546260,77
1412547160,73
1412548060,76
1412548960,76
1412549860,88
1412550760,91
1412551660,89
1412552560,96
1412553460,101
1412554360,105
1412555260,107
1412556160,101
1412557060,115
1412557960,112
1412558860,116
1412559760,117
1412560660,116
1412561560,128
1412562460,120
1412563360,133
1412564260,128
1412565160,139
1412566060,129
1412566960,138
1412567860,140
1412568760,144
1412569660,135
1412570560,140
1412571460,146
1412572360,145
1412573260,140
1412574160,150
1412575060,149
1412575960,152
1412576860,146
1412577760,152
1412578660,148
1412579560,149
1412580460,147
1412581360,144
1412582260,135
1412583160,131
1412584060,134
1412584960,134
1412585860,127
1412586760,127
1412587660,133
1412588560,126
1412589460,128
1412590360,123
1412591260,116
1412592160,111
1412593060,110
1412593960,110
1412594860,97
1412595760,106
1412596660,91
1412597560,99
1412598460,83
1412599360,88
1412600260,85
1412601160,77
1412602060,83
1412602960,78
1412603860,73
1412604760,69
1412605660,61
1412606560,59
1412607460,65
1412608360,63
1412609260,53
1412610160,54
1412611060,56
1412611960,49
1412612860,48
1412613760,51
1412614660,42
1412615560,41
1412616460,49
1412617360,43
1412618260,44
1412619160,43
1412620060,47
1412620960,46
1412621860,43
1412622760,55
1412623660,52
1412624560,53
1412625460,52
1412626360,48
1412627260,59
1412628160,52
1412629060,67
1412629960,60
1412630860,67
1412631760,70
